Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
21D,3,64,50,71.15,64.15,62.6,76,113.55,58.15,123.6,211.6,211.9,214.35,213.95,220.05,330.2,397.75,1883.7,3418.2,2799,969.55,b'IR',50 mA,b'OK Read',10:29:03
21D,3,64,50,1612.4,270.35,41.75,49.2,30.25,19.4,48.35,88.8,131.75,133.1,93.95,127.85,171.9,201,236.55,165.5,78.1,29.25,b'UV',50 mA,b'OK Read',10:29:04
21D,3,64,50,265.6,751.55,2020.1,1260.8,4378.45,7114.3,1859.4,3152.95,25693.7,2982.75,3945.45,1290.95,2401.9,1342.9,2632.85,3714.9,2984.5,1159.55,b'White IR',50 mA,b'OK Read',10:29:05
21D,3,64,50,1621.9,934.85,2015.9,1234,4295.2,7072.3,1792.25,3035.4,25493.25,2883.45,3689.75,1238.55,2297.9,1206.05,972.55,513.6,276.65,224.1,b'White UV',50 mA,b'OK Read',10:29:06
21D,3,64,50,1508.1,297.85,91.8,107.3,128.65,64.6,134.35,224.65,223.35,264,245.3,226.35,325.7,397.75,1953.8,3412.45,2795.75,979.3,b'UV IR',50 mA,b'OK Read',10:29:07
21D,3,64,50,1479.65,966.9,2107.7,1292.1,4404.9,7153.1,1832.55,3105.95,25390.15,2953.4,3799.3,1293.05,2401.9,1347.15,2597.8,3692.1,2961.75,1169.3,b'White UV IR',50 mA,b'OK Read',10:29:08
21D,3,64,50,275.05,985.25,2591.85,1555.9,5619.7,9314.5,2281.25,3868.7,32990.6,3637.05,4895.3,1552.9,2949.25,1501.15,1169.65,610.6,325.45,272.85,b'White',100 mA,b'OK Read',10:29:10
21D,3,64,50,123.3,110,116.85,129.65,208.15,100.15,188.1,321.3,286.4,349.7,370.55,272.45,411.65,504.65,3206.7,5774.95,5464.55,2070.65,b'IR',100 mA,b'OK Read',10:29:10
21D,3,64,50,2048.75,325.35,45.9,58.1,34.05,22.6,75.25,122.75,154.65,164.7,114.8,167.65,217.1,252.35,289.15,205.45,97.65,34.1,b'UV',100 mA,b'OK Read',10:29:11
21D,3,64,50,341.45,939.4,2433.25,1470.95,5055.8,8141.7,2060.95,3505.6,28420,3312.15,4331.65,1462.8,2759.25,1578.1,3920.75,6077.4,5624.05,2280.15,b'White IR',100 mA,b'OK Read',10:29:12
21D,3,64,50,1944.4,1232.7,2650.3,1555.9,5509.95,9085.15,2181.85,3704.15,31753.45,3506.2,4597.8,1511,2872.35,1466.9,1139,599.2,322.2,272.85,b'White UV',100 mA,b'OK Read',10:29:13
21D,3,64,50,1598.2,343.7,137.75,160.95,223.25,106.6,204.2,337,292.1,365.5,370.55,285,416.15,508.95,3176.05,5740.7,5412.5,2075.55,b'UV IR',100 mA,b'OK Read',10:29:14
21D,3,64,50,1493.85,1113.55,2470.85,1470.95,4972.55,7993.1,2001.8,3406.35,27618.15,3233.2,4242.9,1441.85,2714.05,1556.75,3793.75,5957.55,5555.7,2289.9,b'White UV IR',100 mA,b'OK Read',10:29:15
21D,3,64,100,68.775,181,686.575,377.8,1199.625,1959.5,517.25,882.925,7030.55,878.8,1132.5,454.775,798.375,519.625,479.7,296.725,143.2,77.95,b'White',12.5 mA,b'OK Read',10:29:17
21D,3,64,100,28.45,25.2,27.125,29.05,37.85,22.625,88.675,143.675,168.95,173.725,140.9,177.075,244.275,288.675,703.1,1004.35,685.1,224.125,b'IR',12.5 mA,b'OK Read',10:29:17
21D,3,64,100,1031.475,174.125,29.225,33.525,22.7,16.15,79.275,125.375,157.5,157.925,117.425,167.65,219.375,256.6,293.5,211.15,96,29.225,b'UV',12.5 mA,b'OK Read',10:29:18
21D,3,64,100,83,197.05,711.625,393.45,1233.675,1986.975,534.725,907.75,7044.875,904.75,1169.025,470.475,823.25,553.85,895.875,1098.5,733.925,277.7,b'White IR',12.5 mA,b'OK Read',10:29:19
21D,3,64,100,1086.025,348.275,715.8,397.925,1216.65,1980.5,523.975,889.475,7019.1,887.825,1140.325,461.05,798.375,521.775,481.875,299.6,146.45,82.825,b'White UV',12.5 mA,b'OK Read',10:29:20
21D,3,64,100,1062.3,187.875,41.725,49.175,47.3,27.45,98.075,155.425,174.7,185,143.525,185.475,246.525,292.95,714.05,1015.75,686.725,229,b'UV IR',12.5 mA,b'OK Read',10:29:21
21D,3,64,100,1107.35,362.025,736.65,413.575,1245.025,2001.5,538.75,911.675,7021.95,909.25,1163.8,474.675,823.25,553.85,895.875,1101.35,733.925,280.15,b'White UV IR',12.5 mA,b'OK Read',10:29:22
21D,3,64,100,118.55,378.05,1306.375,690.775,2348.15,3856,927.025,1579.1,13293.6,1542.125,1998.825,723.025,1332.15,761.25,650.55,376.625,188.775,124.25,b'White',25 mA,b'OK Read',10:29:24
21D,3,64,100,45.05,38.95,39.65,44.7,64.325,35.55,114.2,180.25,191.875,206.45,177.45,198.05,273.675,329.3,1149.95,1863.175,1350.675,457.975,b'IR',25 mA,b'OK Read',10:29:24
21D,3,64,100,1591.075,249.75,37.575,42.475,26.5,19.375,88.675,135.825,160.375,165.825,96.55,173.95,219.375,256.6,295.7,211.15,99.275,31.675,b'UV',25 mA,b'OK Read',10:29:25
21D,3,64,100,147.025,405.55,1352.275,722.05,2408.7,3894.775,955.225,1624.8,13270.7,1587.25,2131.9,752.35,1381.9,831.825,1500.4,2025.8,1440.175,557.85,b'White IR',25 mA,b'OK Read',10:29:26
21D,3,64,100,1600.575,607.175,1360.625,719.825,2368.975,3878.625,925.675,1573.875,13207.675,1541,1996.2,727.2,1329.875,761.25,648.35,376.625,192.025,131.55,b'White UV',25 mA,b'OK Read',10:29:27
21D,3,64,100,1538.925,263.5,62.6,71.525,75.675,42,124.95,193.3,197.6,219.975,182.65,207.475,275.925,331.45,1154.325,1866.025,1349.05,465.3,b'UV IR',25 mA,b'OK Read',10:29:28
21D,3,64,100,1534.175,623.225,1396.1,748.875,2425.725,3912.55,955.225,1619.575,13207.675,1587.25,2131.9,758.65,1384.15,833.975,1496.025,2020.1,1438.55,562.725,b'White UV IR',25 mA,b'OK Read',10:29:29
21D,3,64,100,213.4,790.475,2372.75,1236.225,4456,7300.1,1644.45,2797.7,24313.375,2707.475,3749.75,1202.925,2297.875,1201.775,957.2,519.3,271.775,209.5,b'White',50 mA,b'OK Read',10:29:31
21D,3,64,100,73.5,64.15,66.775,76,117.325,58.15,154.5,242.95,231.975,266.225,250.5,234.725,330.2,399.875,1931.9,3369.675,2675.325,962.25,b'IR',50 mA,b'OK Read',10:29:32
21D,3,64,100,2181.525,327.65,43.825,51.425,30.275,21,104.8,151.5,168.95,175.975,114.825,188.625,228.425,265.15,306.65,222.55,104.15,34.1,b'UV',50 mA,b'OK Read',10:29:33
21D,3,64,100,272.7,870.675,2583.525,1298.825,4584.675,7385.7,1661.9,2830.35,23929.625,2753.725,3734.075,1255.325,2408.7,1345.025,2575.875,3666.4,2821.775,1140.075,b'White IR',50 mA,b'OK Read',10:29:33
21D,3,64,100,2117.5,1095.225,2558.475,1269.75,4461.675,7304.925,1597.425,2720.65,23734.9,2648.825,3598.4,1201.875,2302.4,1203.9,957.2,522.15,275.025,214.375,b'White UV',50 mA,b'OK Read',10:29:34
21D,3,64,100,1965.725,343.7,91.825,107.3,130.55,67.85,174.65,265.15,240.55,284.275,229.625,253.575,337,410.575,1929.725,3366.825,2654.175,967.125,b'UV IR',50 mA,b'OK Read',10:29:35
21D,3,64,100,1859.025,1104.375,2585.625,1325.65,4554.4,7342.1,1660.575,2826.425,23863.75,2746.975,3830.625,1260.575,2408.7,1342.9,2536.45,3632.175,2813.65,1149.825,b'White UV IR',50 mA,b'OK Read',10:29:36
21D,3,64,100,282.175,1129.6,3201.225,1607.3,5818.35,9597.225,2060.925,3517.375,31109.075,3387.725,4665.65,1518.35,2969.6,1505.425,1154.325,619.15,325.475,265.525,b'White',100 mA,b'OK Read',10:29:38
21D,3,64,100,120.925,109.975,114.775,129.65,210.025,98.55,224.375,352.65,297.825,370.025,367.925,298.65,420.675,511.075,3073.1,5521.025,5166.75,2060.9,b'IR',100 mA,b'OK Read',10:29:39
21D,3,64,100,2530.075,373.475,48,58.125,34.05,24.225,107.475,154.125,166.1,179.375,99.15,189.65,226.175,265.15,304.45,219.7,105.775,34.1,b'UV',100 mA,b'OK Read',10:29:40
21D,3,64,100,348.575,1058.55,2921.6,1508.95,5186.375,8390.5,1868.8,3185.625,26996.725,3092.175,4263.8,1431.375,2784.15,1571.7,3763.075,5837.725,5331.1,2255.8,b'White IR',100 mA,b'OK Read',10:29:41
21D,3,64,100,2423.375,1422.875,3201.225,1607.3,5653.725,9351.675,1962.85,3343.65,30192.675,3248.975,4529.95,1476.425,2906.275,1469.05,1128.05,602.025,320.575,263.1,b'White UV',100 mA,b'OK Read',10:29:42
21D,3,64,100,2117.5,403.25,137.725,163.2,221.375,109.85,257.95,394.45,315.025,356.475,323.575,339.5,456.875,545.275,2974.525,5521.025,5088.65,2065.775,b'UV IR',100 mA,b'OK Read',10:29:43
21D,3,64,100,1892.225,1310.6,3046.8,1529.075,5139.075,8272.575,1824.475,3094.2,26174.825,3016.575,4308.15,1432.425,2770.575,1580.25,3638.2,5712.175,5256.25,2267.975,b'White UV IR',100 mA,b'OK Read',10:29:44
21D,3,64,150,72.717,215.383,887.617,394.933,1243.767,2031.117,521.283,856.817,6615.3,861.133,1071.6,499.483,835.317,555.983,524.233,330.983,169.233,81.2,b'White',12.5 mA,b'OK Read',10:29:46
21D,3,64,150,30.033,24.433,26.433,29.8,37.85,23.7,138.833,195.917,187.1,180.5,113.083,212.367,242.75,287.967,657.117,1006.233,653.1,225.75,b'IR',12.5 mA,b'OK Read',10:29:47
21D,3,64,150,1417.983,221.483,30.6,34.283,23.967,17.233,128.983,177.633,173.733,191.033,113.083,202.583,220.133,256.6,299.35,216.85,109.567,30.85,b'UV',12.5 mA,b'OK Read',10:29:49
21D,3,64,150,83.783,230.65,919.6,406.85,1280.35,2056.967,523.067,860.3,6611.483,866.4,1090.733,486.2,821.75,548.85,889.3,1097.55,716.017,272.833,b'White IR',12.5 mA,b'OK Read',10:29:50
21D,3,64,150,1466.983,426.167,916.833,412.817,1261.433,2047.283,512.317,840.267,6607.667,845.333,1102.917,475.033,796.117,514.633,477.5,300.533,155.133,79.583,b'White UV',12.5 mA,b'OK Read',10:29:51
21D,3,64,150,1425.883,233.7,43.133,50.667,47.933,29.083,146.883,204.617,192.833,217.35,144.383,218.65,247.283,292.25,715.517,1017.65,673.717,227.367,b'UV IR',12.5 mA,b'OK Read',10:29:53
21D,3,64,150,1462.25,436.867,925.167,427.717,1285.4,2059.117,526.65,863.783,6628.667,867.15,1090.733,487.6,821.75,547.417,884.917,1097.55,716.017,276.083,b'White UV IR',12.5 mA,b'OK Read',10:29:54
21D,3,64,150,120.133,444.5,1631.917,713.867,2416.9,3950.25,862.533,1446.3,12535.65,1440.233,2021.433,718.833,1326.867,749.85,638.133,374.733,193.117,121.8,b'White',25 mA,b'OK Read',10:29:56
21D,3,64,150,45.85,38.183,40.35,47.683,66.85,35.533,162.117,229,210.017,238.417,160.05,233.317,275.933,330.733,1137.533,1854.6,1311.617,456.35,b'IR',25 mA,b'OK Read',10:29:57
21D,3,64,150,2053.467,305.5,37.567,44.717,27.75,20.467,136.133,184.6,177.55,196.3,97.417,207.467,223.15,259.45,305.2,220.65,111.75,32.483,b'UV',25 mA,b'OK Read',10:29:59
21D,3,64,150,150.183,464.367,1630.533,751.117,2462.317,3952.4,898.35,1502.9,12713.217,1491.367,2016.217,753.05,1390.183,829.683,1479.233,2016.283,1399.5,550.55,b'White IR',25 mA,b'OK Read',10:30:00
21D,3,64,150,1955.467,704.183,1612.45,745.167,2410.6,3923.317,870.583,1455.017,12669.3,1445.5,1951.85,727.217,1338.917,758.417,643.967,378.533,197.45,126.683,b'White UV',25 mA,b'OK Read',10:30:01
21D,3,64,150,1879.583,307.033,62.6,74.517,78.217,43.083,165.7,234.233,210.017,244.433,161.783,234.717,275.933,330.733,1136.067,1856.5,1314.883,461.233,b'UV IR',25 mA,b'OK Read',10:30:03
21D,3,64,150,1832.15,710.283,1616.617,777.95,2459.8,3945.933,901.033,1505.517,12766.667,1495.133,2091.017,753.75,1388.683,826.833,1463.167,2004.867,1399.5,555.417,b'White UV IR',25 mA,b'OK Read',10:30:04
21D,3,64,150,214.983,890.533,2758.817,1284.65,4505.833,7336.167,1503.833,2545.183,23484.783,2520.217,3686.25,1167.3,2303.917,1184.65,938.933,505.967,269.05,201.383,b'White',50 mA,b'OK Read',10:30:06
21D,3,64,150,72.717,64.15,66.783,77.5,118.567,59.233,191.667,279.517,242.467,288.8,224.417,259.867,327.2,396.317,1873.5,3321.167,2603.717,956.567,b'IR',50 mA,b'OK Read',10:30:07
21D,3,64,150,2407.567,352.85,43.133,52.167,30.267,21.533,133.45,180.25,175.65,192.533,97.417,203.283,221.65,258.033,299.35,216.85,109.567,34.1,b'UV',50 mA,b'OK Read',10:30:09
21D,3,64,150,271.9,937.883,2768.567,1356.2,4613.05,7383.55,1572.8,2659.25,23740.617,2620.983,3813.233,1237.167,2426.05,1334.35,2507.25,3612.2,2771.867,1131.95,b'White IR',50 mA,b'OK Read',10:30:10
21D,3,64,150,2246.333,1182.283,2733.783,1330.85,4491.967,7310.317,1504.717,2541.7,23561.15,2508.933,3668.85,1172.2,2312.967,1186.083,940.4,505.967,271.217,206.25,b'White UV',50 mA,b'OK Read',10:30:11
21D,3,64,150,2077.183,358.967,94.6,110.283,133.717,68.917,198.833,288.217,223.367,309.85,229.633,266.15,340.767,413.417,1895.4,3332.583,2629.75,964.683,b'UV IR',50 mA,b'OK Read',10:30:13
21D,3,64,150,1914.367,1160.9,2703.167,1390.467,4610.533,7354.467,1493.967,2557.367,23977.35,2529.233,3771.483,1141.467,2361.217,1251.667,2362.683,3498.067,2737.15,1128.717,b'White UV IR',50 mA,b'OK Read',10:30:14
21D,3,64,150,279.8,1188.4,3341.75,1703.433,5908.55,9636.533,1888.067,3231.333,31547.233,3131.65,4597.8,1419.483,2971.867,1445.533,1047,545.917,276.65,250.1,b'White',100 mA,b'OK Read',10:30:16
21D,3,64,150,118.567,108.45,111.3,126.683,206.867,98,228.4,353.517,265.383,316.617,311.383,289.9,405.6,490.4,2844.567,5350.767,5054.467,2057.667,b'IR',100 mA,b'OK Read',10:30:17
21D,3,64,150,2707.917,395.617,47.3,59.617,32.8,23.7,137.033,183.733,150.817,152.667,92.2,206.083,229.183,269.433,258.467,226.35,92.217,35.733,b'UV',100 mA,b'OK Read',10:30:19
21D,3,64,150,347.783,1110.5,3020.383,1596.133,5315.667,8487.417,1808.35,3059.8,27413.867,2978.233,4389.05,1425.783,2831.65,1582.4,3624.333,5672.233,5258.417,2259.05,b'White IR',100 mA,b'OK Read',10:30:20
21D,3,64,150,2398.083,1472.517,3306.967,1707.9,5807.633,9453.45,1901.5,3212.167,30682.383,3121.883,4495.167,1474.683,2974.883,1501.133,1139,620.1,323.3,258.217,b'White UV',100 mA,b'OK Read',10:30:22
21D,3,64,150,1968.1,384.933,137.733,159.467,223.267,106.617,257.05,384.867,280.65,392.583,339.233,319.95,426.7,514.633,2886.917,5337.45,5091.35,2070.65,b'UV IR',100 mA,b'OK Read',10:30:23
21D,3,64,150,1797.383,1313.65,2967.517,1599.117,5256.383,8350.65,1688.333,2890.867,26787.667,2871.433,4258.583,1306.317,2704.983,1461.217,3381.933,5440.167,5186.817,2262.283,b'White UV IR',100 mA,b'OK Read',10:30:24
21D,4,64,50,61.65,183.3,851.45,393.45,1332.05,2051.6,513.2,877.7,7228.15,855.1,1101.2,412.85,741.85,444.8,394.25,228.25,123.7,73.1,b'White',12.5 mA,b'OK Read',10:30:38
21D,4,64,50,28.45,22.9,25.05,26.85,37.85,22.6,59.1,112.35,166.1,157.95,130.45,169.75,253.3,303.65,718.45,1021.45,725.8,224.1,b'IR',12.5 mA,b'OK Read',10:30:39
21D,4,64,50,777.75,151.2,29.2,31.3,22.7,12.9,45.7,88.8,131.75,139.9,99.15,153,226.15,269.45,302.25,216.85,91.15,29.25,b'UV',12.5 mA,b'OK Read',10:30:40
21D,4,64,50,80.6,183.3,626.05,406.85,1271.5,1990.2,534.7,919.5,7462.95,907,1122.05,461.05,827.8,560.25,902.45,1101.35,768.1,277.7,b'White IR',12.5 mA,b'OK Read',10:30:40
21D,4,64,50,820.45,307.05,626.05,406.85,1252.6,1983.75,513.2,877.7,7417.15,868.65,1132.5,423.35,773.5,487.55,455.6,268.2,126.95,77.95,b'White UV',12.5 mA,b'OK Read',10:30:41
21D,4,64,50,782.5,160.4,37.55,44.7,41.65,22.6,51.05,91.45,126,128.6,130.45,132.05,212.6,256.6,661.5,975.8,703,224.1,b'UV IR',12.5 mA,b'OK Read',10:30:42
21D,4,64,50,825.2,320.8,642.75,424.75,1279.1,1999.9,540.1,924.75,7440.05,913.75,1169,467.35,832.3,564.55,902.45,1101.35,771.35,282.6,b'White UV IR',12.5 mA,b'OK Read',10:30:43
21D,4,64,50,113.8,352.85,1126.9,719.8,2414.4,3847.95,967.3,1648.3,14158.45,1579.35,2087.55,727.2,1343.45,774.1,670.25,382.35,185.5,126.7,b'White',25 mA,b'OK Read',10:30:45
21D,4,64,50,42.7,36.65,37.55,44.7,64.35,32.3,75.25,138.45,166.1,178.25,177.45,176.05,275.95,333.6,1139,1866,1432.05,462.85,b'IR',25 mA,b'OK Read',10:30:45
21D,4,64,50,1142.9,206.2,33.4,40.25,26.5,16.15,51.05,94.05,131.75,142.15,120.05,153,226.15,269.45,302.25,216.85,91.15,29.25,b'UV',25 mA,b'OK Read',10:30:46
21D,4,64,50,142.25,380.35,1147.75,751.1,2456,3867.3,999.55,1697.95,14175.65,1624.5,2165.8,758.65,1397.75,846.8,1520.1,2037.2,1529.7,565.15,b'White IR',25 mA,b'OK Read',10:30:47
21D,4,64,50,1157.15,536.15,1139.4,746.65,2406.8,3835,970,1650.95,14118.35,1586.15,2098,735.6,1347.95,778.35,674.65,388.05,192,131.55,b'White UV',25 mA,b'OK Read',10:30:48
21D,4,64,50,1100.25,219.95,58.45,67.05,75.7,38.75,86,151.5,171.85,194.05,161.8,186.5,280.45,337.85,1147.75,1871.7,1428.8,467.7,b'UV IR',25 mA,b'OK Read',10:30:49
21D,4,64,50,1133.45,559.05,1202.05,777.95,2482.5,3886.7,996.9,1695.35,14061.1,1629,2144.95,764.95,1402.25,851.05,1511.35,2037.2,1526.45,570.05,b'White UV IR',25 mA,b'OK Read',10:30:50
21D,4,64,50,208.65,733.2,2040.95,1292.1,4567.65,7285.55,1760,2977.95,26066,2809,3668.85,1228.1,2325,1218.85,994.45,530.7,273.4,214.35,b'White',50 mA,b'OK Read',10:30:51
21D,4,64,50,71.15,64.15,66.8,76,117.3,58.15,115.55,201.15,200.45,239.15,250.5,213.75,334.75,410.55,1945.05,3418.2,2851.05,969.55,b'IR',50 mA,b'OK Read',10:30:52
21D,4,64,50,1479.65,256.6,41.75,44.7,30.25,19.4,56.45,101.9,137.45,148.9,99.15,159.25,230.7,269.45,306.65,222.55,94.4,34.1,b'UV',50 mA,b'OK Read',10:30:53
21D,4,64,50,265.6,792.75,2086.85,1354.7,4650.9,7321.1,1813.75,3069.35,25980.1,2899.25,3924.55,1288.85,2424.55,1360,2624.05,3720.6,3013.8,1159.55,b'White IR',50 mA,b'OK Read',10:30:54
21D,4,64,50,1470.15,948.6,2045.1,1323.4,4529.8,7237.1,1751.95,2962.25,25825.45,2802.25,3658.4,1236.45,2325,1218.85,994.45,536.4,279.9,224.1,b'White UV',50 mA,b'OK Read',10:30:55
21D,4,64,50,1327.9,279.55,91.8,102.85,128.65,64.6,126.3,219.45,217.65,259.45,255.7,228.45,339.25,419.1,1945.05,3418.2,2821.8,974.45,b'UV IR',50 mA,b'OK Read',10:30:56
21D,4,64,50,1318.4,971.5,2111.9,1381.55,4628.2,7275.85,1805.65,3056.3,25808.25,2888,3898.5,1293.05,2420,1355.75,2593.4,3697.8,2991,1164.45,b'White UV IR',50 mA,b'OK Read',10:30:57
21D,4,64,50,270.3,1012.75,2587.7,1663.2,5895.95,9485.75,2249,3808.65,33454.5,3555.8,4879.6,1555,2967.35,1513.95,1195.95,633.4,328.7,272.85,b'White',100 mA,b'OK Read',10:30:58
21D,4,64,50,123.3,110,116.85,129.65,211.9,100.15,180.05,310.85,263.45,340.7,375.75,270.35,425.2,526.05,3171.65,5769.25,5532.9,2065.8,b'IR',100 mA,b'OK Read',10:30:59
21D,4,64,50,1764.2,297.85,45.9,53.65,34.05,19.4,64.5,112.35,137.45,155.7,99.15,165.55,230.7,273.7,311.05,222.55,97.65,34.1,b'UV',100 mA,b'OK Read',10:31:00
21D,4,64,50,341.45,957.75,2383.2,1564.85,5263.95,8274.2,2050.2,3476.9,28855.3,3264.75,4467.35,1473.3,2777.35,1595.2,3912,6094.5,5715.15,2280.15,b'White IR',100 mA,b'OK Read',10:31:01
21D,4,64,50,1664.6,1218.95,2554.3,1649.8,5714.3,9185.3,2176.45,3685.85,32326.2,3452.05,4717.85,1519.4,2885.9,1475.5,1169.65,622,325.45,272.85,b'White UV',100 mA,b'OK Read',10:31:02
21D,4,64,50,1342.1,316.2,137.75,156.5,223.25,106.6,190.8,321.3,274.9,358.75,354.9,280.8,429.7,526.05,3145.4,5746.4,5503.6,2075.55,b'UV IR',100 mA,b'OK Read',10:31:03
21D,4,64,50,1285.2,1095.2,2333.1,1555.9,5120.15,8054.5,2007.2,3401.15,28236.75,3194.85,4352.5,1446.05,2718.55,1556.75,3754.3,5951.85,5643.55,2289.9,b'White UV IR',100 mA,b'OK Read',10:31:04
21D,4,64,100,66.4,181,655.275,402.375,1243.15,1977.275,505.15,865.95,7159.425,860.75,1129.875,448.475,807.425,532.45,495.025,308.15,141.575,75.525,b'White',12.5 mA,b'OK Read',10:31:05
21D,4,64,100,28.45,22.925,25.05,29.05,37.85,21,72.55,125.375,151.775,162.45,130.475,168.7,253.3,305.775,709.675,1015.75,693.25,224.125,b'IR',12.5 mA,b'OK Read',10:31:06
21D,4,64,100,853.625,158.1,29.225,31.3,22.7,14.55,61.8,105.8,134.6,145.525,99.15,159.275,228.425,271.575,306.65,222.55,92.75,29.225,b'UV',12.5 mA,b'OK Read',10:31:07
21D,4,64,100,80.625,194.75,676.15,415.8,1275.3,1999.9,522.625,892.075,7179.45,886.7,1161.2,463.15,830.05,564.525,904.625,1107.05,742.05,275.275,b'White IR',12.5 mA,b'OK Read',10:31:08
21D,4,64,100,908.175,329.95,676.15,420.275,1256.375,1996.65,511.875,872.475,7153.675,869.775,1082.9,453.725,807.425,532.45,497.225,311,144.825,80.4,b'White UV',12.5 mA,b'OK Read',10:31:09
21D,4,64,100,867.875,169.55,41.725,44.7,45.4,25.85,79.275,133.225,154.65,170.35,127.85,173.95,251.05,301.5,711.875,1021.45,693.25,226.55,b'UV IR',12.5 mA,b'OK Read',10:31:09
21D,4,64,100,910.55,341.4,688.65,433.675,1280.975,2004.75,526.65,898.6,7173.725,894.6,1171.625,469.45,834.575,568.8,906.825,1112.75,745.325,280.15,b'White UV IR',12.5 mA,b'OK Read',10:31:10
21D,4,64,100,116.2,375.775,1204.125,733.25,2406.8,3865.7,924.325,1573.875,13597.15,1526.35,1991,719.875,1341.175,774.1,668.075,390.9,187.15,124.25,b'White',25 mA,b'OK Read',10:31:12
21D,4,64,100,42.675,36.65,39.65,44.7,64.325,33.925,95.4,159.35,168.95,195.175,182.65,188.625,284.975,346.425,1149.95,1871.725,1373.45,460.425,b'IR',25 mA,b'OK Read',10:31:13
21D,4,64,100,1287.575,219.95,35.475,40.25,26.5,17.775,69.85,114.95,140.325,152.3,101.775,165.55,230.7,273.7,311.025,228.25,96,31.675,b'UV',25 mA,b'OK Read',10:31:14
21D,4,64,100,144.65,400.975,1241.675,762.3,2459.8,3881.85,949.85,1616.975,13594.3,1565.825,2048.4,743.975,1381.9,831.825,1493.825,2025.8,1461.325,557.85,b'White IR',25 mA,b'OK Read',10:31:15
21D,4,64,100,1289.95,570.525,1237.5,755.6,2412.5,3847.925,927.025,1576.475,13562.8,1528.6,1988.375,727.2,1343.45,776.225,668.075,393.75,192.025,131.55,b'White UV',25 mA,b'OK Read',10:31:16
21D,4,64,100,1225.925,233.7,60.525,69.3,75.675,40.375,103.45,169.8,174.7,206.45,167,197,287.225,348.55,1154.325,1874.575,1370.2,465.3,b'UV IR',25 mA,b'OK Read',10:31:16
21D,4,64,100,1242.525,584.275,1254.2,786.9,2461.675,3880.25,959.25,1628.725,13597.15,1580.5,2053.625,758.65,1395.475,848.925,1502.6,2031.5,1464.6,567.6,b'White UV IR',25 mA,b'OK Read',10:31:17
21D,4,64,100,208.675,767.575,2149.45,1307.75,4531.7,7243.55,1665.95,2829.05,25026.45,2704.1,3760.175,1210.275,2309.2,1212.45,983.475,536.4,271.775,211.95,b'White',50 mA,b'OK Read',10:31:19
21D,4,64,100,71.125,64.15,66.775,76,117.325,58.15,131.675,218.125,206.2,251.575,229.625,222.15,337,412.7,1914.375,3369.675,2729.025,967.125,b'IR',50 mA,b'OK Read',10:31:20
21D,4,64,100,1643.25,272.65,37.575,46.95,26.5,17.775,60.45,101.875,126,115.075,83.5,140.4,187.725,213.825,219.025,174.05,69.975,29.225,b'UV',50 mA,b'OK Read',10:31:21
21D,4,64,100,267.95,827.15,2201.625,1365.875,4635.75,7309.775,1717,2916.55,25029.3,2789.825,3872.375,1257.425,2390.625,1319.375,2540.825,3646.425,2890.125,1149.825,b'White IR',50 mA,b'OK Read',10:31:22
21D,4,64,100,1626.65,1001.275,2178.675,1339.05,4520.35,7219.325,1652.5,2808.15,24814.525,2686.05,3723.65,1207.125,2291.1,1186.8,957.2,516.425,270.125,216.8,b'White UV',50 mA,b'OK Read',10:31:23
21D,4,64,100,1503.35,293.275,89.725,105.075,128.675,64.625,141.075,227.275,229.1,258.35,247.9,223.2,318.9,389.175,1872.775,3338.275,2712.75,972,b'UV IR',50 mA,b'OK Read',10:31:24
21D,4,64,100,1465.4,1026.475,2255.9,1397.175,4639.55,7290.4,1711.625,2907.425,24848.9,2776.3,3859.35,1263.7,2388.35,1321.525,2499.225,3612.2,2883.625,1159.575,b'White UV IR',50 mA,b'OK Read',10:31:26
21D,4,64,100,275.05,1079.175,2790.125,1705.675,5941.35,9532.6,2138.85,3634.925,32372,3436.25,4824.825,1531.95,2958.3,1488.3,1158.7,613.45,318.95,267.975,b'White',100 mA,b'OK Read',10:31:27
21D,4,64,100,120.925,109.975,114.775,127.425,210.025,96.925,197.5,329.15,274.925,354.225,341.825,286.075,434.25,528.175,3027.1,5529.575,5322.975,2082.825,b'IR',100 mA,b'OK Read',10:31:28
21D,4,64,100,1965.725,318.475,45.9,53.65,34.05,21,83.3,129.3,143.2,165.825,117.425,178.125,239.75,282.275,321.975,233.975,104.15,34.1,b'UV',100 mA,b'OK Read',10:31:29
21D,4,64,100,341.45,994.4,2497.975,1576.025,5250.7,8296.8,1957.475,3331.9,28116.45,3118.125,4386.45,1448.125,2772.85,1569.575,3684.2,5832.025,5466.175,2287.475,b'White IR',100 mA,b'OK Read',10:31:30
21D,4,64,100,1854.3,1285.4,2723.35,1674.375,5723.75,9230.525,2078.4,3529.125,31438.425,3346,4550.825,1509.95,2908.55,1484.025,1171.85,627.7,327.1,267.975,b'White UV',100 mA,b'OK Read',10:31:31
21D,4,64,100,1503.35,334.525,137.725,156.475,221.375,105,205.55,336.975,274.925,364.375,370.55,291.3,434.25,528.175,3011.775,5495.325,5295.3,2085.275,b'UV IR',100 mA,b'OK Read',10:31:33
