Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
59D,2,64,100,711.375,286.4,628.15,250.375,921.475,1434.5,280.8,454.525,5183.425,866.4,863.725,358.375,669.45,408.425,326.375,188.325,91.125,63.35,b'White UV',12.5 mA,b'OK Read',12:34:53
59D,2,64,100,687.65,174.125,45.9,44.7,45.4,27.45,25.525,41.8,111.675,100.4,156.575,94.3,230.7,245.925,510.35,730.425,538.65,182.7,b'UV IR',12.5 mA,b'OK Read',12:34:54
59D,2,64,100,668.675,286.4,640.675,263.775,946.075,1447.425,296.925,478.05,5194.875,891.2,931.575,370.95,689.825,434.1,637.4,796.05,577.7,221.675,b'White UV IR',12.5 mA,b'OK Read',12:34:55
59D,2,64,100,104.325,281.825,1118.55,422.5,1774.825,2773.675,533.375,858.125,9888.575,1596.275,1568.275,609.85,1094.65,579.5,444.65,248.225,125.3,97.45,b'White',25 mA,b'OK Read',12:34:57
59D,2,64,100,52.175,43.525,45.9,42.475,58.65,32.3,37.625,62.7,126,122.975,177.45,104.775,253.3,275.85,838.925,1372.4,1095.2,370.275,b'IR',25 mA,b'OK Read',12:34:57
59D,2,64,100,1000.65,222.25,41.725,40.25,28.375,21,12.1,20.9,97.375,77.85,117.425,82.775,205.825,215.975,194.95,122.7,52.075,24.35,b'UV',25 mA,b'OK Read',12:34:58
59D,2,64,100,132.8,302.45,1141.5,447.1,1812.675,2786.6,564.275,905.15,9920.075,1644.8,1698.725,642.325,1155.725,658.625,1103.95,1509.35,1171.675,445.8,b'White IR',25 mA,b'OK Read',12:34:59
59D,2,64,100,889.2,449.075,1131.075,442.625,1765.375,2772.05,537.4,862.025,9880,1596.275,1649.15,621.375,1115.025,603.025,464.35,262.5,130.175,102.325,b'White UV',25 mA,b'OK Read',12:35:00
59D,2,64,100,846.525,213.075,62.6,64.825,68.125,38.775,43,69.225,131.725,129.725,169.625,116.3,275.925,299.375,856.425,1383.825,1100.075,375.15,b'UV IR',25 mA,b'OK Read',12:35:01
59D,2,64,100,758.8,442.2,1158.2,471.675,1833.5,2805.975,568.3,912.975,9891.45,1650.425,1701.35,648.625,1160.25,660.75,1097.375,1503.65,1178.175,453.1,b'White UV IR',25 mA,b'OK Read',12:35:02
59D,2,64,100,170.725,547.6,1890.7,733.25,3220.425,5053.025,965.975,1547.75,17666.575,2797.725,2818.175,1039.475,1798.05,859.625,622.075,345.25,179,158.35,b'White',50 mA,b'OK Read',12:35:04
59D,2,64,100,75.875,64.15,68.875,69.3,100.275,50.075,68.525,113.625,157.5,173.725,221.8,133.075,294.025,329.3,1417.175,2505.15,2224.55,777.1,b'IR',50 mA,b'OK Read',12:35:04
59D,2,64,100,1221.175,265.775,45.9,46.95,32.175,22.625,13.425,22.2,97.375,78.975,101.775,84.875,210.35,220.25,194.95,122.7,53.7,24.35,b'UV',50 mA,b'OK Read',12:35:05
59D,2,64,100,196.8,485.75,1646.525,666.175,2737.95,4219.475,861.175,1383.175,14797.075,2436.725,2403.275,933.625,1619.375,872.45,1785.15,2690.6,2333.575,891.6,b'White IR',50 mA,b'OK Read',12:35:06
59D,2,64,100,955.6,687.375,1840.6,722.05,3076.625,4841.425,931.05,1488.975,17019.35,2700.7,2724.25,1010.125,1750.55,848.925,628.65,342.4,183.9,158.35,b'White UV',50 mA,b'OK Read',12:35:08
59D,2,64,100,822.8,226.825,83.475,87.175,107.85,56.55,72.55,120.175,157.5,178.25,240.075,139.375,296.275,331.45,1412.8,2502.3,2224.55,779.55,b'UV IR',50 mA,b'OK Read',12:35:09
59D,2,64,100,633.125,572.825,1619.4,663.95,2671.725,4109.625,842.375,1353.125,14433.375,2382.575,2437.2,915.825,1589.975,859.625,1745.725,2662.075,2330.325,894.025,b'White UV IR',50 mA,b'OK Read',12:35:10
59D,2,64,100,194.45,639.25,2141.125,831.6,3682.125,5794.525,1108.4,1772.4,20269.725,3201.6,3248.725,1186.175,2053.625,972.95,711.875,385.175,206.675,180.275,b'White',100 mA,b'OK Read',12:35:12
59D,2,64,100,120.925,105.4,110.6,114,175.975,82.375,122.25,203.75,211.925,267.375,328.775,182.325,368.65,416.975,2278,4148.6,4387.275,1656.525,b'IR',100 mA,b'OK Read',12:35:13
59D,2,64,100,1391.9,295.575,48,51.425,32.175,24.225,14.775,23.5,97.375,80.1,101.775,86.975,210.35,220.25,194.95,122.7,53.7,26.8,b'UV',100 mA,b'OK Read',12:35:13
59D,2,64,100,230,478.875,1554.7,661.7,2565.75,3847.925,837,1350.525,13462.55,2313.775,2301.5,905.35,1565.1,904.525,2591.225,4294.125,4484.9,1763.7,b'White IR',100 mA,b'OK Read',12:35:15
59D,2,64,100,1007.775,783.6,2078.5,822.65,3542.1,5561.9,1066.75,1705.775,19424.925,3078.625,3105.225,1146.35,1972.2,938.75,689.975,373.775,203.425,177.825,b'White UV',100 mA,b'OK Read',12:35:16
59D,2,64,100,495.575,190.175,116.875,122.95,177.85,85.625,123.6,206.375,211.925,268.5,328.775,184.425,366.4,414.85,2249.525,4114.375,4385.625,1666.275,b'UV IR',100 mA,b'OK Read',12:35:17
59D,2,64,100,374.65,513.25,1546.35,661.7,2544.95,3809.175,828.95,1336.15,13310.775,2287.825,2356.3,898,1551.525,893.85,2466.35,4174.275,4444.225,1778.325,b'White UV IR',100 mA,b'OK Read',12:35:18
59D,2,64,150,64.817,145.117,620.5,238.45,927.15,1431.267,276.767,449.3,5150.967,860.383,897.65,352.783,666.45,404.867,322.717,188.317,87.883,58.467,b'White',12.5 mA,b'OK Read',12:35:20
59D,2,64,150,36.367,29.017,33.383,26.833,36.583,21.533,20.6,36.567,106.917,94.767,142.65,88.017,221.65,238.067,496.483,717.117,538.1,180.267,b'IR',12.5 mA,b'OK Read',12:35:21
59D,2,64,150,760.367,175.667,36.167,32.783,25.233,18.3,9.85,18.283,95.467,74.45,113.083,79.633,202.05,212.417,189.833,119.833,49.9,22.733,b'UV',12.5 mA,b'OK Read',12:35:22
59D,2,64,150,77.467,155.8,631.617,251.867,954.9,1447.417,292.883,474.55,5175.783,888.2,887.2,365.35,681.517,424.817,629.367,789.4,578.25,220.867,b'White IR',12.5 mA,b'OK Read',12:35:24
59D,2,64,150,742.983,290.233,634.4,257.833,941.033,1443.117,282.133,456.267,5156.683,867.9,899.383,356.267,660.417,399.167,318.333,186.417,90.05,61.717,b'White UV',12.5 mA,b'OK Read',12:35:25
59D,2,64,150,719.267,175.667,45.917,44.717,44.15,26.917,25.083,41.8,110.733,98.517,128.733,92.917,224.667,240.917,500.867,724.717,541.35,183.517,b'UV IR',12.5 mA,b'OK Read',12:35:27
59D,2,64,150,692.4,290.233,645.533,269.75,967.517,1454.95,296.467,479.783,5171.967,893.467,925.483,369.55,683.033,426.25,629.367,789.4,580.417,224.117,b'White UV IR',12.5 mA,b'OK Read',12:35:28
59D,2,64,150,104.333,285.65,1128.3,433.683,1810.15,2783.917,533.817,861.167,9828.45,1600.417,1616.1,608.45,1085.617,571.65,439.533,247.283,124.767,95.817,b'White',25 mA,b'OK Read',12:35:30
59D,2,64,150,50.583,41.25,44.517,41.733,58.033,31.233,37.617,62.7,126,121.083,175.7,103.383,247.283,270.867,823.583,1358.133,1100.067,371.9,b'IR',25 mA,b'OK Read',12:35:31
59D,2,64,150,1035.433,226.067,40.35,41.733,27.75,19.383,11.65,20.033,95.467,75.967,114.817,81.733,203.55,213.833,191.3,121.733,50.983,22.733,b'UV',25 mA,b'OK Read',12:35:33
59D,2,64,150,129.633,308.55,1151.95,462,1855.567,2804.367,565.167,911.667,9849.45,1650.067,1676.983,636.4,1127.833,625.833,1070.367,1481.783,1177.1,449.867,b'White IR',25 mA,b'OK Read',12:35:34
59D,2,64,150,932.683,458.25,1144.983,457.533,1816.467,2787.133,538.3,866.383,9807.433,1601.167,1558.7,612.65,1079.583,565.95,438.067,245.383,126.933,100.683,b'White UV',25 mA,b'OK Read',12:35:35
59D,2,64,150,875.767,215.383,62.6,64.083,68.117,38.767,42.1,69.667,131.733,128.6,187.883,115.267,275.933,299.367,846.95,1369.55,1104.417,378.4,b'UV IR',25 mA,b'OK Read',12:35:37
59D,2,64,150,771.433,447.55,1171.417,476.9,1861.867,2803.3,568.75,914.283,9851.35,1655.317,1685.683,646.867,1156.483,655.767,1083.5,1489.383,1181.433,454.733,b'White UV IR',25 mA,b'OK Read',12:35:38
59D,2,64,150,173.883,546.85,1889.3,737.717,3211.6,5043.35,965.533,1547.317,17671.333,2807.5,2739.9,1049.95,1844.033,902.4,668.8,367.117,192.017,160.783,b'White',50 mA,b'OK Read',12:35:40
59D,2,64,150,79.033,67.217,70.95,70.05,102.183,51.7,68.967,114.933,162.283,179,248.767,141.117,322.667,359.25,1417.9,2484.217,2235.95,784.417,b'IR',50 mA,b'OK Read',12:35:41
59D,2,64,150,1221.967,267.317,48.7,49.183,32.8,23.7,14.333,23.517,101.183,84.233,125.25,93.6,238.233,249.483,220.5,138.85,58.583,27.617,b'UV',50 mA,b'OK Read',12:35:43
59D,2,64,150,200.767,487.267,1638.883,672.133,2727.217,4216.25,860.733,1383.617,14763.667,2437.483,2494.617,939.567,1651.033,900.967,1790.267,2668.733,2336.833,898.1,b'White IR',50 mA,b'OK Read',12:35:44
59D,2,64,150,964.3,690.433,1846.167,730.25,3095.55,4843.033,931.5,1491.583,16995.5,2706.733,2729.45,1019.217,1783.717,879.583,654.2,359.5,189.85,159.15,b'White UV',50 mA,b'OK Read',12:35:45
59D,2,64,150,833.083,227.6,86.25,89.417,109.75,58.15,73.45,120.167,162.283,182.75,250.5,146.7,324.183,359.25,1414.983,2480.417,2234.85,787.667,b'UV IR',50 mA,b'OK Read',12:35:47
59D,2,64,150,637.067,572.817,1616.617,669.15,2672.967,4112.867,842.817,1353.133,14402.833,2384.833,2355.433,923.5,1619.367,886.717,1742.083,2638.3,2334.667,901.35,b'White UV IR',50 mA,b'OK Read',12:35:48
59D,2,64,150,197.6,638.5,2139.717,836.067,3680.85,5787.517,1107.933,1771.967,20264,3209.867,3133.05,1196.65,2091.317,1006.467,737.433,401.35,212.633,181.9,b'White',100 mA,b'OK Read',12:35:50
59D,2,64,150,121.717,106.933,111.3,113.267,175.333,82.917,120.917,202.883,211.917,269.25,334,188.617,393.533,440.5,2228.333,4030.667,4368.817,1672.767,b'IR',100 mA,b'OK Read',12:35:51
59D,2,64,150,1399.017,297.867,51.483,53.65,35.317,25.85,15.233,25.25,101.183,84.233,111.333,94.3,238.233,248.05,220.5,140.767,59.667,27.617,b'UV',100 mA,b'OK Read',12:35:53
59D,2,64,150,229.217,478.1,1542.883,658.717,2538,3843.633,835.65,1346.167,13459.7,2308.883,2304.983,910.933,1590.733,926.633,2548.133,4177.133,4450.183,1775.083,b'White IR',100 mA,b'OK Read',12:35:54
59D,2,64,150,986.417,772.917,2047.9,816.7,3472.717,5546.283,1065.85,1703.183,19469.783,3071.483,3007.8,1153.333,2008.383,969.4,711.133,386.133,206.133,178.65,b'White UV',100 mA,b'OK Read',12:35:56
59D,2,64,150,512.183,192.467,118.25,122.2,177.867,85.083,123.6,204.617,213.833,269.25,356.617,190.017,390.517,436.233,2190.367,3985.017,4377.5,1689,b'UV IR',100 mA,b'OK Read',12:35:57
59D,2,64,150,380.967,522.4,1579.05,676.6,2597.283,3832.85,830.283,1341.817,13232.5,2296.85,2351.967,905.35,1574.133,910.95,2387.517,4049.7,4430.667,1801.067,b'White UV IR',100 mA,b'OK Read',12:35:58
59D,3,64,50,66.4,146.65,630.25,241.45,949.85,1447.4,279.45,451.9,5149.05,866.4,897.65,352.1,660.4,402,319.8,188.3,87.9,58.45,b'White',12.5 mA,b'OK Read',12:36:06
59D,3,64,50,37.95,32.1,33.4,26.85,37.85,22.6,21.5,36.55,108.8,94.75,130.45,88,226.15,243.75,503.8,730.45,540.25,180.25,b'IR',12.5 mA,b'OK Read',12:36:07
59D,3,64,50,773,174.15,37.55,35.75,26.5,16.15,10.75,18.3,97.35,74.45,104.4,79.65,208.1,218.1,192.75,119.85,48.8,24.35,b'UV',12.5 mA,b'OK Read',12:36:07
59D,3,64,50,75.9,160.4,638.6,254.85,968.8,1457.1,292.9,478.05,5166.25,891.2,928.95,364.65,683.05,427.65,635.2,793.2,579.35,219.25,b'White IR',12.5 mA,b'OK Read',12:36:08
59D,3,64,50,749.3,288.7,638.6,259.3,953.65,1450.65,282.15,457.15,5154.8,870.9,902.85,356.25,664.95,402,324.2,188.3,91.15,63.35,b'White UV',12.5 mA,b'OK Read',12:36:09
59D,3,64,50,725.6,174.15,37.55,40.25,37.85,25.85,24.2,39.2,97.35,78.95,120.05,81.75,212.6,226.65,455.6,719,527.25,180.25,b'UV IR',12.5 mA,b'OK Read',12:36:10
59D,3,64,50,725.6,293.3,667.8,277.2,1002.85,1466.8,298.25,483.25,5080.3,886.7,861.1,354.15,664.95,410.55,608.9,781.8,579.35,224.1,b'White UV IR',12.5 mA,b'OK Read',12:36:11
59D,3,64,50,104.35,293.3,1164.45,447.1,1873.25,2810.85,537.4,867.25,9725.35,1599.65,1586.55,593.1,1063,551.7,424.95,233.95,120.4,92.55,b'White',25 mA,b'OK Read',12:36:12
59D,3,64,50,47.4,36.65,41.75,40.25,56.75,29.1,34.95,60.1,91.65,103.8,161.8,85.9,221.65,248.05,806.05,1352.45,1100.05,365.4,b'IR',25 mA,b'OK Read',12:36:13
59D,3,64,50,1071.8,219.95,33.4,35.75,22.7,16.15,10.75,15.65,57.3,56.4,88.7,60.8,171.9,183.9,162.1,102.7,42.3,19.5,b'UV',25 mA,b'OK Read',12:36:14
59D,3,64,50,123.3,311.6,1177,465,1895.95,2827,566.95,914.3,9748.25,1633.5,1576.1,607.75,1063,560.25,1029.5,1460.85,1168.4,443.35,b'White IR',25 mA,b'OK Read',12:36:15
59D,3,64,50,953.25,462.85,1168.65,460.5,1858.1,2807.6,540.1,869.85,9725.35,1588.4,1523.9,591,1035.85,521.75,403.05,222.55,117.15,97.45,b'White UV',25 mA,b'OK Read',12:36:15
59D,3,64,50,886.85,210.8,58.45,62.6,64.35,35.55,40.3,65.3,85.9,110.55,151.35,90.1,221.65,248.05,806.05,1358.15,1100.05,370.3,b'UV IR',25 mA,b'OK Read',12:36:16
59D,3,64,50,782.5,449.1,1181.15,482.85,1899.7,2833.45,569.65,916.9,9759.7,1640.3,1638.7,616.15,1081.1,577.35,1038.25,1466.55,1174.95,448.25,b'White UV IR',25 mA,b'OK Read',12:36:17
59D,3,64,50,166,563.65,1936.6,755.6,3337.75,5098.25,967.3,1554.3,17428.9,2795.45,2672.05,1014.3,1746.05,812.6,608.9,325.25,175.75,155.9,b'White',50 mA,b'OK Read',12:36:19
59D,3,64,50,61.65,55,54.25,62.6,90.8,45.25,67.2,107.1,108.8,142.15,187.9,96.4,194.5,230.95,1331.75,2482.3,2226.2,769.8,b'IR',50 mA,b'OK Read',12:36:19
59D,3,64,50,1285.2,261.2,37.55,44.7,22.7,19.4,13.45,20.9,85.9,56.4,73.05,69.15,158.3,166.8,140.2,97,35.8,19.5,b'UV',50 mA,b'OK Read',12:36:20
59D,3,64,50,199.2,504.1,1698.7,697.45,2860.95,4258.25,865.2,1392.3,14582.3,2448,2452.85,928.4,1601.3,851.05,1778.6,2716.3,2366.15,891.6,b'White IR',50 mA,b'OK Read',12:36:21
59D,3,64,50,1019.6,714.85,1899.05,755.6,3224.2,4891.5,935.1,1502.05,16775.95,2709.75,2588.55,1001.75,1718.9,816.85,600.15,336.7,179,155.9,b'White UV',50 mA,b'OK Read',12:36:22
59D,3,64,50,886.85,229.15,83.45,89.4,109.75,58.15,75.25,120.15,160.35,180.5,245.3,140.4,307.6,342.15,1423.75,2539.4,2262,784.4,b'UV IR',50 mA,b'OK Read',12:36:23
59D,3,64,50,668.7,595.75,1673.65,697.45,2792.8,4145.15,846.4,1360.95,14238.65,2396.1,2332.85,917.9,1596.75,863.9,1769.8,2704.85,2366.15,896.45,b'White UV IR',50 mA,b'OK Read',12:36:24
59D,3,64,50,194.45,669.05,2203.7,867.35,3841.05,5841.35,1112.4,1786.75,20075,3224.15,3193.95,1186.15,2053.6,970.8,722.8,393.75,211.55,180.25,b'White',100 mA,b'OK Read',12:36:25
59D,3,64,50,123.3,110,112.7,116.25,181.65,87.25,126.3,209,217.65,275.25,370.55,192.8,398.05,449.05,2361.2,4336.9,4475.15,1656.5,b'IR',100 mA,b'OK Read',12:36:26
59D,3,64,50,1479.65,297.85,50.1,53.65,34.05,25.85,16.1,23.5,103.1,83.5,130.45,92.2,235.2,243.75,214.65,136.95,58.6,29.25,b'UV',100 mA,b'OK Read',12:36:27
59D,3,64,50,232.4,499.5,1598.55,688.55,2649,3864.1,841.05,1358.35,13282.15,2321.65,2285.85,909.55,1578.65,923.8,2672.25,4485.3,4566.25,1758.85,b'White IR',100 mA,b'OK Read',12:36:28
59D,3,64,50,1062.3,811.1,2136.95,849.5,3667,5589.35,1069.45,1716.25,19238.8,3093.3,2969.5,1146.35,1976.7,940.9,705.3,382.35,208.3,180.25,b'White UV',100 mA,b'OK Read',12:36:29
59D,3,64,50,516.9,192.45,121.05,125.2,181.65,87.25,129,211.6,217.65,275.25,365.3,194.9,398.05,449.05,2343.7,4314.1,4465.35,1656.5,b'UV IR',100 mA,b'OK Read',12:36:29
59D,3,64,50,379.4,522.4,1577.65,679.6,2607.4,3815.6,832.95,1342.7,13156.15,2290.1,2338.05,894.85,1547,898.1,2584.65,4388.3,4530.45,1763.7,b'White UV IR',100 mA,b'OK Read',12:36:30
59D,3,64,100,68.775,151.225,638.575,248.15,957.425,1447.425,279.45,454.525,5137.6,868.65,863.725,360.45,692.075,427.675,339.5,202.575,91.125,60.9,b'White',12.5 mA,b'OK Read',12:36:32
59D,3,64,100,40.3,32.075,35.475,29.05,37.85,22.625,21.5,37.875,114.55,99.275,153.95,97.45,257.825,273.7,523.5,736.125,546.775,182.7,b'IR',12.5 mA,b'OK Read',12:36:33
59D,3,64,100,791.975,178.725,39.65,35.775,26.5,19.375,10.75,19.6,100.225,80.1,125.25,89.075,237.475,248.05,219.025,136.95,56.95,24.35,b'UV',12.5 mA,b'OK Read',12:36:34
59D,3,64,100,80.625,160.4,646.925,259.325,976.35,1460.35,294.225,478.05,5174.825,896.85,942,375.125,714.7,457.6,657.1,807.475,587.475,221.675,b'White IR',12.5 mA,b'OK Read',12:36:35
59D,3,64,100,763.525,293.275,649,261.55,965,1455.5,283.475,458.45,5143.325,877.675,902.85,353.125,658.15,395.6,348.275,185.45,96,60.9,b'White UV',12.5 mA,b'OK Read',12:36:36
59D,3,64,100,732.7,174.125,45.9,44.7,43.525,25.85,24.175,41.8,108.825,97.025,127.85,92.2,223.9,239.5,497.225,721.875,541.9,182.7,b'UV IR',12.5 mA,b'OK Read',12:36:37
59D,3,64,100,704.25,291,655.275,272.725,982.025,1461.95,296.925,481.95,5166.225,894.6,884.6,368.85,680.775,425.525,626.45,787.5,582.575,224.125,b'White UV IR',12.5 mA,b'OK Read',12:36:38
59D,3,64,100,104.325,291,1143.6,440.4,1833.5,2797.9,536.05,864.65,9817,1604.175,1560.425,607.75,1085.625,568.8,440.275,248.225,125.3,95,b'White',25 mA,b'OK Read',12:36:39
59D,3,64,100,49.8,41.25,45.9,42.475,58.65,32.3,37.625,62.7,126,120.7,159.175,102.7,248.775,271.575,823.575,1363.85,1103.325,370.275,b'IR',25 mA,b'OK Read',12:36:40
59D,3,64,100,1050.45,224.55,41.725,40.25,28.375,19.375,12.1,19.6,94.5,75.575,117.425,81.725,205.825,215.975,192.75,122.7,50.45,24.35,b'UV',25 mA,b'OK Read',12:36:41
59D,3,64,100,130.425,311.6,1162.375,467.225,1877,2817.3,566.95,914.275,9859.95,1652.7,1617.85,637.1,1128.575,626.55,1073.275,1489.4,1179.8,450.675,b'White IR',25 mA,b'OK Read',12:36:42
59D,3,64,100,941.375,460.55,1154.025,460.5,1837.275,2799.525,540.075,869.875,9831.3,1607.575,1557.825,614.05,1087.875,570.95,440.275,248.225,126.925,99.875,b'White UV',25 mA,b'OK Read',12:36:43
59D,3,64,100,884.45,213.075,60.525,62.6,66.225,37.15,41.65,69.225,128.875,126.35,159.175,108.975,248.775,273.7,825.775,1363.85,1106.575,375.15,b'UV IR',25 mA,b'OK Read',12:36:44
59D,3,64,100,782.5,449.075,1170.725,482.875,1877,2818.9,569.65,918.2,9851.35,1654.95,1675.25,641.275,1128.575,626.55,1064.525,1483.675,1181.425,453.1,b'White UV IR',25 mA,b'OK Read',12:36:45
59D,3,64,100,170.725,559.075,1917.825,753.35,3296.125,5069.2,967.325,1552.975,17612.15,2814.65,2805.125,1037.375,1795.775,855.35,635.2,345.25,185.525,158.35,b'White',50 mA,b'OK Read',12:36:47
59D,3,64,100,75.875,64.15,68.875,69.3,100.275,50.075,68.525,113.625,157.5,172.6,219.2,132.025,291.75,327.175,1395.275,2493.725,2242.45,781.975,b'IR',50 mA,b'OK Read',12:36:48
59D,3,64,100,1311.275,268.075,45.9,46.95,30.275,21,13.425,20.9,94.5,77.85,99.15,78.6,187.725,196.725,190.575,114.125,52.075,24.35,b'UV',50 mA,b'OK Read',12:36:48
59D,3,64,100,196.8,497.2,1675.75,688.525,2819.3,4234.025,862.525,1387.1,14645.3,2440.125,2463.3,922.1,1610.325,859.625,1763.25,2673.475,2353.1,896.475,b'White IR',50 mA,b'OK Read',12:36:50
59D,3,64,100,991.175,698.825,1859.4,744.425,3156.1,4862.425,931.05,1494.2,16873.3,2700.7,2601.6,994.425,1730.2,825.4,615.5,333.825,182.25,155.9,b'White UV',50 mA,b'OK Read',12:36:51
59D,3,64,100,844.15,219.95,77.225,82.725,104.075,51.7,71.2,114.95,117.425,160.2,216.575,113.175,239.75,275.85,1371.175,2462.35,2232.675,779.55,b'UV IR',50 mA,b'OK Read',12:36:52
59D,3,64,100,642.6,575.1,1623.575,677.35,2720.9,4120.95,842.375,1353.125,14307.375,2367.925,2387.625,894.875,1556.05,825.4,1697.55,2633.525,2338.475,896.475,b'White UV IR',50 mA,b'OK Read',12:36:53
59D,3,64,100,194.45,648.425,2153.625,853.95,3759.7,5823.6,1109.725,1777.625,20143.725,3206.1,3097.375,1173.6,2044.575,960.125,703.1,379.475,205.05,180.275,b'White',100 mA,b'OK Read',12:36:55
59D,3,64,100,116.2,103.1,106.425,109.55,172.175,80.775,120.925,201.15,194.725,251.575,313.125,169.75,348.3,397.725,2227.6,4114.375,4416.55,1668.7,b'IR',100 mA,b'OK Read',12:36:56
59D,3,64,100,1467.775,297.875,48,51.425,34.05,24.225,14.775,23.5,100.225,81.225,117.425,88.025,212.6,222.4,199.325,125.55,55.325,26.8,b'UV',100 mA,b'OK Read',12:36:57
59D,3,64,100,230,485.75,1565.15,675.125,2613.05,3851.175,837,1351.825,13379.5,2313.775,2371.975,903.25,1562.825,895.975,2564.925,4282.7,4515.825,1773.45,b'White IR',100 mA,b'OK Read',12:36:58
59D,3,64,100,1040.95,795.075,2093.125,845,3608.325,5576.425,1068.075,1712.325,19384.825,3092.175,2993,1151.6,1999.35,958,711.875,388.05,209.925,180.275,b'White UV',100 mA,b'OK Read',12:36:59
59D,3,64,100,502.7,192.475,118.95,122.95,179.75,85.625,124.95,207.675,217.65,274.125,336.625,193.85,393.525,442.65,2251.7,4128.625,4416.55,1671.15,b'UV IR',100 mA,b'OK Read',12:37:00
59D,3,64,100,372.275,501.775,1525.5,655,2535.475,3796.25,826.25,1329.625,13319.375,2285.575,2369.35,903.25,1576.4,921.65,2490.45,4202.825,4442.6,1773.45,b'White UV IR',100 mA,b'OK Read',12:37:01
59D,3,64,150,67.967,143.583,609.367,235.467,910.75,1429.117,276.767,448.433,5171.967,863.383,915.033,361.167,695.1,433.383,350.467,203.533,94.383,60.083,b'White',12.5 mA,b'OK Read',12:37:03
59D,3,64,150,41.1,32.083,36.167,29.8,39.1,22.617,21.5,38.317,114.55,101.533,154.833,98.5,256.333,272.283,525.683,738.033,540.267,181.9,b'IR',12.5 mA,b'OK Read',12:37:04
59D,3,64,150,741.4,175.667,38.95,35.767,27.75,19.383,10.75,20.033,101.183,81.217,125.25,90.117,236.717,245.2,219.033,138.85,57.5,24.367,b'UV',12.5 mA,b'OK Read',12:37:06
59D,3,64,150,82.2,154.283,619.1,248.883,937.25,1444.183,291.983,473.683,5206.333,890.467,901.117,374.433,714.7,461.883,661.5,808.417,580.417,220.867,b'White IR',12.5 mA,b'OK Read',12:37:07
59D,3,64,150,712.95,284.117,619.1,251.867,922.1,1437.717,281.233,453.65,5189.15,869.4,915.033,366.05,695.1,433.383,350.467,203.533,96.55,64.967,b'White UV',12.5 mA,b'OK Read',12:37:08
59D,3,64,150,678.167,174.133,48.7,46.2,46.667,28,25.967,43.533,116.467,106.05,153.083,103.383,256.333,272.283,532.983,745.65,541.35,185.133,b'UV IR',12.5 mA,b'OK Read',12:37:10
59D,3,64,150,663.933,284.117,624.667,263.783,933.467,1449.567,296.467,478.033,5206.333,893.467,941.133,378.617,714.7,460.467,662.95,808.417,581.5,225.75,b'White UV IR',12.5 mA,b'OK Read',12:37:11
59D,3,64,150,107.5,279.533,1107.417,426.233,1773.567,2777.45,532.917,856.817,9864.717,1598.167,1638.717,616.133,1117.283,605.867,468.733,262.5,131.267,97.45,b'White',25 mA,b'OK Read',12:37:13
59D,3,64,150,53.75,44.3,48.7,43.217,60.55,33.383,37.617,64.433,129.817,127.85,184.4,113.167,278.95,302.217,857.167,1380.967,1093.567,370.283,b'IR',25 mA,b'OK Read',12:37:14
59D,3,64,150,976.933,223.017,44.517,43.217,30.267,21.533,12.533,21.767,101.183,83.483,123.517,92.217,236.717,245.2,219.033,138.85,58.583,25.983,b'UV',25 mA,b'OK Read',12:37:16
59D,3,64,150,132.783,294.8,1110.2,442.633,1779.883,2782.833,561.583,901.217,9931.533,1641.033,1704.817,642.683,1161,667.167,1109.783,1508.417,1166.25,446.617,b'White IR',25 mA,b'OK Read',12:37:17
59D,3,64,150,875.767,439.917,1101.867,436.667,1738.25,2764.517,534.717,856.817,9879.983,1592.9,1640.45,621.033,1118.783,610.15,471.667,264.4,134.533,102.317,b'White UV',25 mA,b'OK Read',12:37:19
59D,3,64,150,831.5,212.317,64,64.083,69.383,38.767,43,70.533,131.733,132.367,168.75,118.75,278.95,302.217,857.167,1380.967,1096.817,376.783,b'UV IR',25 mA,b'OK Read',12:37:20
59D,3,64,150,746.133,433.817,1136.633,466.467,1812.683,2795.75,566.067,908.183,9893.35,1647.05,1697.867,648.267,1162.517,664.317,1098.1,1500.8,1174.933,453.1,b'White UV IR',25 mA,b'OK Read',12:37:21
59D,3,64,150,173.883,528.517,1854.517,721.317,3163.667,5032.567,959.267,1534.25,17713.35,2794.717,2847.75,1046.45,1839.517,905.25,671.717,367.117,192.017,160.783,b'White',50 mA,b'OK Read',12:37:23
59D,3,64,150,79.033,67.217,70.95,70.05,102.183,51.7,68.967,114.933,160.367,179.75,245.283,141.817,321.167,356.4,1423.75,2497.533,2214.25,781.167,b'IR',50 mA,b'OK Read',12:37:24
59D,3,64,150,1207.733,265.783,48.7,47.683,32.8,23.7,14.333,24.383,101.183,84.983,125.25,93.6,236.717,246.633,219.033,138.85,59.667,27.617,b'UV',50 mA,b'OK Read',12:37:26
59D,3,64,150,199.183,473.533,1612.45,660.217,2701.983,4206.55,855.367,1372.3,14780.85,2426.95,2414.583,936.083,1646.517,899.533,1788.8,2680.133,2323.817,894.85,b'White IR',50 mA,b'OK Read',12:37:27
