Fruit number,Read number,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time
24A,2,64,100,886.825,545.325,1007.95,661.7,1888.375,3109.675,678.475,1142.85,13310.775,1770.025,2236.275,712.55,1379.625,868.175,1434.7,1883.125,1248.15,477.475,b'White UV IR',25 mA,b'OK Read',09:23:52
24A,2,64,100,267.95,625.5,1563.05,1070.8,3398.3,5726.675,1197.05,2016.65,24596.875,3122.625,3903.7,1181.975,2236.825,1218.875,919.95,465.075,222.95,190.025,b'White',50 mA,b'OK Read',09:23:54
24A,2,64,100,144.65,190.175,240,89.425,158.95,137.3,72.55,120.175,220.5,191.775,326.175,150.9,384.5,446.925,1839.925,3155.675,2338.475,794.15,b'IR',50 mA,b'OK Read',09:23:55
24A,2,64,100,1104.975,345.975,217.025,69.3,85.15,103.375,17.475,28.725,157.5,100.4,180.05,102.7,287.225,316.475,230,159.775,58.575,29.225,b'UV',50 mA,b'OK Read',09:23:55
24A,2,64,100,317.75,669.05,1602.7,1124.45,3470.2,5749.275,1256.175,2110.675,24608.325,3206.1,4135.95,1236.475,2322.75,1342.9,2516.75,3449.575,2506.075,964.675,b'White IR',50 mA,b'OK Read',09:23:57
24A,2,64,100,1112.1,795.075,1583.925,1102.1,3388.825,5705.675,1201.1,2019.25,24508.1,3118.125,3893.25,1190.35,2234.55,1216.725,915.575,462.225,226.2,197.325,b'White UV',50 mA,b'OK Read',09:23:58
24A,2,64,100,986.425,362.025,260.85,118.475,172.175,143.775,80.6,130.6,223.375,203.05,323.575,160.325,382.225,444.775,1831.15,3144.275,2344.975,803.9,b'UV IR',50 mA,b'OK Read',09:23:59
24A,2,64,100,995.9,804.225,1604.8,1140.1,3432.35,5702.425,1252.15,2102.85,24402.15,3174.525,4083.75,1237.525,2311.45,1334.35,2464.175,3412.475,2504.45,972,b'White UV IR',50 mA,b'OK Read',09:24:00
24A,2,64,100,317.75,785.9,1899.05,1354.7,4308.425,7319.475,1535.625,2583.5,31432.7,3940.5,5080.55,1495.275,2802.25,1475.475,1101.75,547.825,266.875,238.725,b'White',100 mA,b'OK Read',09:24:02
24A,2,64,100,187.325,229.125,281.725,136.375,240.3,171.225,127.625,212.9,277.775,285.425,438.375,201.2,459.125,538.875,2961.375,5204.3,4621.6,1705.25,b'IR',100 mA,b'OK Read',09:24:03
24A,2,64,100,1263.85,373.475,219.125,73.775,87.05,103.375,20.15,30.05,157.5,102.65,193.1,103.725,280.45,307.925,225.6,154.075,58.575,31.675,b'UV',100 mA,b'OK Read',09:24:04
24A,2,64,100,377.025,756.125,1736.275,1256.35,3803.225,6258.15,1410.675,2371.9,26733.25,3518.6,4396.875,1380.025,2567.025,1511.825,3657.925,5501.05,4789.2,1887.95,b'White IR',100 mA,b'OK Read',09:24:05
24A,2,64,100,1214.05,948.575,1867.725,1352.475,4187.325,7057.775,1502.025,2524.725,30544.925,3837.85,4772.625,1468.05,2723.075,1439.125,1079.85,536.4,266.875,238.725,b'White UV',100 mA,b'OK Read',09:24:06
24A,2,64,100,939,391.8,306.775,163.2,255.45,180.925,135.7,223.35,283.525,296.7,417.5,211.675,459.125,536.725,2915.4,5161.5,4623.225,1715,b'UV IR',100 mA,b'OK Read',09:24:07
24A,2,64,100,927.15,863.8,1711.225,1260.8,3712.4,6052.975,1393.2,2347.1,26237.825,3463.325,4464.725,1367.45,2524.05,1488.3,3508.975,5358.375,4759.925,1900.125,b'White UV IR',100 mA,b'OK Read',09:24:08
24A,2,64,150,143.85,262.733,612.15,350.233,966.25,1602.5,334.083,569.467,6957.033,925.05,1252.517,392.6,817.233,557.4,414.717,237.767,98.717,66.583,b'White',12.5 mA,b'OK Read',09:24:10
24A,2,64,150,109.083,161.917,212.867,49.183,93.35,112,24.183,40.05,169.917,110.55,222.667,102.683,304.583,342.133,624.983,905.433,567.4,185.133,b'IR',12.5 mA,b'OK Read',09:24:11
24A,2,64,150,644.967,268.833,215.65,55.15,82,106.617,13.433,22.633,156.55,94.017,177.433,95.7,280.45,309.35,223.417,154.067,55.333,25.983,b'UV',12.5 mA,b'OK Read',09:24:13
24A,2,64,150,156.5,274.95,621.883,362.15,992.75,1619.733,351.1,596.467,7012.4,955.883,1240.35,406.567,839.85,588.767,823.583,994.833,614.05,232.233,b'White IR',12.5 mA,b'OK Read',09:24:14
24A,2,64,150,682.917,380.35,626.05,368.117,980.133,1613.267,341.25,579.917,6999.05,939.35,1264.7,399.583,818.733,557.4,416.167,239.667,103.067,73.083,b'White UV',12.5 mA,b'OK Read',09:24:16
24A,2,64,150,649.717,278,226.767,68.55,102.183,116.317,28.667,47.017,173.733,118.833,227.883,110.367,304.583,342.133,633.75,913.033,570.65,190.017,b'UV IR',12.5 mA,b'OK Read',09:24:17
24A,2,64,150,673.417,386.45,635.8,380.033,1001.583,1621.883,356.483,604.3,7016.217,963.417,1240.35,414.25,841.35,588.767,823.583,996.733,617.3,237.117,b'White UV IR',12.5 mA,b'OK Read',09:24:18
24A,2,64,150,188.117,383.4,958.567,618.483,1818.983,3027.3,644.883,1092.783,13326.05,1713.233,2164.083,674.117,1316.3,786.917,592.867,317.667,142.117,110.433,b'White',25 mA,b'OK Read',09:24:20
24A,2,64,150,123.3,174.133,225.383,64.083,117.317,123.85,40.3,67.05,187.1,137.633,238.333,118.75,328.7,374.933,1055.767,1706.233,1153.233,380.033,b'IR',25 mA,b'OK Read',09:24:21
24A,2,64,150,871.033,311.617,221.2,62.6,85.783,107.7,16.117,26.117,158.467,97.767,177.433,99.2,280.45,309.35,223.417,154.067,56.417,27.617,b'UV',25 mA,b'OK Read',09:24:23
24A,2,64,150,213.417,406.317,979.433,645.317,1861.867,3046.683,677.117,1145.9,13375.7,1765.133,2226.717,704.15,1363.05,851.067,1423.75,1867.917,1243.267,470.967,b'White IR',25 mA,b'OK Read',09:24:24
24A,2,64,150,899.483,533.1,975.25,642.333,1825.3,3026.217,651.15,1100.617,13318.417,1721.5,2238.883,683.9,1314.8,785.5,592.867,317.667,147.55,118.55,b'White UV',25 mA,b'OK Read',09:24:25
24A,2,64,150,834.667,322.3,242.083,87.933,128.667,128.15,47.467,76.633,190.917,148.167,257.467,127.833,327.2,372.083,1054.3,1702.433,1157.567,388.15,b'UV IR',25 mA,b'OK Read',09:24:27
24A,2,64,150,863.117,543.783,996.133,667.667,1871.967,3047.767,682.5,1152,13368.05,1772.65,2301.517,712.533,1361.533,849.65,1410.6,1858.4,1247.617,479.1,b'White UV IR',25 mA,b'OK Read',09:24:28
24A,2,64,150,268.733,623.217,1538.7,1081.967,3356.667,5589.35,1202.883,2030.567,24645.567,3121.117,4020.25,1183.383,2219.483,1201.767,912.65,456.517,221.317,190.017,b'White',50 mA,b'OK Read',09:24:30
24A,2,64,150,147.017,195.517,246.25,90.917,161.467,142.15,72.55,119.3,219.55,189.517,299.217,147.4,370.917,431.95,1787.35,3091,2335.75,800.65,b'IR',50 mA,b'OK Read',09:24:31
24A,2,64,150,1071.783,346.75,223.983,68.55,88.3,107.7,17.917,28.733,158.467,100.783,191.35,101.3,274.417,302.217,219.033,150.267,57.5,29.233,b'UV',50 mA,b'OK Read',09:24:32
24A,2,64,150,319.317,667.517,1579.05,1134.133,3437.4,5623.817,1262,2127.233,24685.65,3206.867,4122.883,1239.267,2308.433,1324.367,2469.283,3387.75,2505,969.55,b'White IR',50 mA,b'OK Read',09:24:34
24A,2,64,150,1081.267,789.717,1559.583,1110.283,3345.317,5565.667,1204.667,2031.45,24531.017,3115.1,3874.133,1192.45,2217.967,1200.333,909.733,454.617,225.65,198.133,b'White UV',50 mA,b'OK Read',09:24:35
24A,2,64,150,956.383,362.017,265.733,117.733,174.083,147.55,80.617,130.617,223.367,201.55,318.35,158.583,369.417,427.667,1780.05,3081.5,2341.183,808.767,b'UV IR',50 mA,b'OK Read',09:24:37
24A,2,64,150,962.717,782.083,1584.617,1147.55,3400.817,5567.817,1258.417,2118.517,24487.1,3180.533,4110.717,1235.067,2267.733,1285.867,2415.25,3336.383,2501.733,976.05,b'White UV IR',50 mA,b'OK Read',09:24:38
24A,2,64,150,325.65,789.717,1883.733,1380.033,4268.683,7182.167,1551.3,2612.233,31638.883,3956.683,5091.85,1514.5,2827.117,1495.433,1124.4,555.433,272.3,240.35,b'White',100 mA,b'OK Read',09:24:40
24A,2,64,150,191.283,236.767,292.167,137.117,244.717,179.85,127.183,212.467,282.55,287.3,440.117,203.983,468.933,546,2854.783,5031.2,4589.05,1719.867,b'IR',100 mA,b'OK Read',09:24:41
24A,2,64,150,1228.283,380.35,232.333,77.5,94.6,114.15,21.5,33.083,166.1,109.05,201.8,110.367,298.55,326.45,236.567,161.683,62.917,32.483,b'UV',100 mA,b'OK Read',09:24:43
24A,2,64,150,379.4,760.7,1720.967,1272.733,3772.95,6157.983,1422.317,2398.033,26949.933,3531.75,4411.667,1393.65,2590.4,1525.367,3571.767,5337.45,4763.717,1903.383,b'White IR',100 mA,b'OK Read',09:24:44
24A,2,64,150,1199.833,950.1,1864.25,1372.583,4155.15,6964.617,1511.883,2544.317,30697.65,3852.9,4947.467,1484.467,2754.75,1464.067,1101.033,545.917,272.3,241.983,b'White UV',100 mA,b'OK Read',09:24:46
24A,2,64,150,934.25,392.567,310.25,162.45,256.067,183.083,134.35,222.033,282.55,297.817,441.867,210.967,465.917,540.3,2824.117,4995.067,4585.8,1731.233,b'UV IR',100 mA,b'OK Read',09:24:47
24A,2,64,150,921.617,863.033,1631.917,1269.75,3677.067,6016.9,1397.233,2354.483,26369.55,3451.283,4425.583,1370.6,2524.05,1478.333,3338.133,5183.383,4696.45,1918,b'White UV IR',100 mA,b'OK Read',09:24:49
24A,3,64,50,71.15,151.2,471.65,330.85,923.35,1563.75,333.2,566.85,6976.15,900.25,1210.75,364.65,732.8,470.45,350.45,199.75,78.1,58.45,b'White',12.5 mA,b'OK Read',09:24:58
24A,3,64,50,109.1,160.4,204.5,49.2,90.8,109.85,24.2,39.2,166.1,108.3,203.55,100.6,294,333.6,630.85,913.05,563.05,185.15,b'IR',12.5 mA,b'OK Read',09:24:59
24A,3,64,50,640.25,265.8,212.85,53.65,79.45,103.4,13.45,23.5,154.65,92.5,193.1,94.3,275.95,303.65,219.05,148.35,52.05,24.35,b'UV',12.5 mA,b'OK Read',09:24:59
24A,3,64,50,156.5,274.95,617.7,362.15,991.5,1615.4,352,598.2,7050.6,954.4,1236.85,404.45,832.3,581.65,823.6,998.65,611.85,229,b'White IR',12.5 mA,b'OK Read',09:25:00
24A,3,64,50,678.15,380.35,621.9,366.6,976.35,1602.5,341.25,579.9,7016.2,938.6,1257.75,398.2,809.7,547.4,411.8,233.95,100.9,73.1,b'White UV',12.5 mA,b'OK Read',09:25:01
24A,3,64,50,644.95,279.55,225.4,67.05,102.2,113.1,29.55,47,171.85,119.6,219.2,109,294,329.3,626.45,913.05,566.3,190,b'UV IR',12.5 mA,b'OK Read',09:25:02
24A,3,64,50,682.9,389.5,630.25,380.05,999.05,1615.4,354.7,600.8,7039.15,961.15,1283.85,410.75,832.3,577.35,819.2,992.95,611.85,238.75,b'White UV IR',12.5 mA,b'OK Read',09:25:03
24A,3,64,50,194.45,384.95,951.6,617,1824.05,3020.85,644.9,1091.9,13425.35,1710.2,2238.9,672.7,1307.25,778.35,587,313.85,139.95,112.05,b'White',25 mA,b'OK Read',09:25:05
24A,3,64,50,123.3,174.15,212.85,62.6,113.55,119.55,40.3,67.9,189,137.65,255.7,117.35,321.15,367.8,1064.5,1723.35,1145.65,375.15,b'IR',25 mA,b'OK Read',09:25:05
24A,3,64,50,877.35,311.6,217.05,62.6,83.25,103.4,16.1,26.1,154.65,97,193.1,96.4,271.4,299.35,214.65,148.35,55.35,29.25,b'UV',25 mA,b'OK Read',09:25:06
24A,3,64,50,213.4,407.85,976.65,643.8,1865.65,3046.7,677.1,1141.55,13465.4,1762.1,2228.45,699.95,1357,846.8,1436.9,1888.85,1236.75,467.7,b'White IR',25 mA,b'OK Read',09:25:07
24A,3,64,50,905.8,531.55,972.45,643.8,1831.6,3027.3,652.95,1099.75,13431.05,1723.75,2165.8,681.1,1311.8,782.65,591.4,313.85,146.45,116.95,b'White UV',25 mA,b'OK Read',09:25:08
24A,3,64,50,839.4,320.8,237.9,89.4,128.65,122.75,48.35,78.35,189,146.65,234.85,125.75,321.15,367.8,1064.5,1723.35,1152.15,384.9,b'UV IR',25 mA,b'OK Read',09:25:09
24A,3,64,50,867.85,545.3,993.35,666.15,1873.25,3043.45,685.2,1152,13465.4,1771.15,2228.45,710.45,1361.55,851.05,1432.5,1883.15,1243.25,477.45,b'White UV IR',25 mA,b'OK Read',09:25:10
24A,3,64,50,270.3,627.8,1535.95,1081.95,3383.15,5621.65,1211.85,2040.15,24954.85,3129.4,4023.75,1184.05,2221,1201.75,915.6,456.5,221.3,190,b'White',50 mA,b'OK Read',09:25:11
24A,3,64,50,151.75,197.05,242.1,89.4,162.7,138.95,72.55,120.15,217.65,189.5,297.45,146.7,370.9,436.25,1853.05,3195.6,2333.6,789.3,b'IR',50 mA,b'OK Read',09:25:12
24A,3,64,50,1076.55,348.25,221.2,67.05,87.05,106.6,18.8,28.75,160.35,101.55,193.1,100.6,275.95,303.65,219.05,154.05,58.6,29.25,b'UV',50 mA,b'OK Read',09:25:13
24A,3,64,50,322.5,673.65,1577.65,1135.6,3455.05,5644.3,1270.95,2131.6,24960.6,3215.15,4133.35,1238.55,2311.45,1334.35,2540.85,3492.35,2502.8,954.95,b'White IR',50 mA,b'OK Read',09:25:14
24A,3,64,50,1090.75,797.35,1560.95,1113.25,3383.15,5608.75,1217.2,2042.75,24909.05,3136.15,4028.95,1196.65,2225.5,1206.05,919.95,456.5,227.85,199.75,b'White UV',50 mA,b'OK Read',09:25:15
24A,3,64,50,962.7,362,267.1,120.7,174.1,145.4,80.6,130.6,229.1,203.05,323.55,159.25,375.45,440.5,1848.7,3184.2,2340.1,799.05,b'UV IR',50 mA,b'OK Read',09:25:16
24A,3,64,50,976.95,806.5,1581.85,1149.05,3405.85,5576.45,1262.9,2115.9,24668.45,3174.5,4075.9,1236.45,2297.9,1325.8,2501.4,3458.1,2499.55,964.7,b'White UV IR',50 mA,b'OK Read',09:25:16
24A,3,64,50,322.5,788.2,1861.5,1359.15,4272.45,7159.55,1547.7,2599.15,31770.6,3943.9,4900.5,1492.15,2777.35,1462.65,1112.7,547.8,266.9,238.75,b'White',100 mA,b'OK Read',09:25:18
24A,3,64,50,194.45,238.3,288,138.6,246,177.7,131.65,216.8,280.65,286.55,443.6,201.2,461.4,543.15,3066.5,5426.85,4637.85,1680.9,b'IR',100 mA,b'OK Read',09:25:19
24A,3,64,50,1233.05,375.75,225.4,76,90.8,106.6,21.5,31.35,160.35,103.8,177.45,104.8,280.45,307.95,223.4,154.05,58.6,34.1,b'UV',100 mA,b'OK Read',09:25:20
24A,3,64,50,384.15,760.7,1711.2,1260.8,3769.15,6106.3,1416.05,2377.15,26873.55,3515.2,4389.05,1374.8,2551.2,1509.7,3780.6,5723.6,4807.1,1866,b'White IR',100 mA,b'OK Read',09:25:21
24A,3,64,50,1199.85,944,1840.6,1350.25,4147.6,6930.15,1507.4,2526.05,30751.1,3831.1,4754.35,1460.7,2700.45,1428.45,1086.45,536.4,266.9,238.75,b'White UV',100 mA,b'OK Read',09:25:22
24A,3,64,50,934.25,394.1,308.85,165.45,257.35,184.15,137.05,227.25,286.4,300.1,417.5,211.65,461.4,543.15,3044.6,5404.05,4641.15,1695.5,b'UV IR',100 mA,b'OK Read',09:25:23
24A,3,64,50,924.75,861.5,1698.7,1260.8,3697.25,5973.85,1394.55,2337.95,26312.3,3454.3,4467.35,1360.1,2510.5,1488.3,3657.95,5609.45,4784.35,1875.75,b'White UV IR',100 mA,b'OK Read',09:25:24
24A,3,64,100,144.65,263.5,609.35,350.975,966.875,1591.2,334.525,568.15,7004.775,925.05,1252.525,390.85,816.475,555.975,413.975,236.825,97.65,65.775,b'White',12.5 mA,b'OK Read',09:25:25
24A,3,64,100,111.45,162.675,208.675,49.175,90.825,108.225,24.175,40.5,168.95,109.425,203.525,101.65,298.55,335.725,624.25,904.475,563.05,185.15,b'IR',12.5 mA,b'OK Read',09:25:26
24A,3,64,100,649.7,268.075,210.775,53.65,79.475,103.375,13.425,22.2,154.65,93.625,190.5,94.3,278.2,305.775,221.225,154.075,55.325,26.8,b'UV',12.5 mA,b'OK Read',09:25:27
24A,3,64,100,158.875,277.25,619.8,364.375,991.475,1607.35,352,595.6,7053.45,954.375,1286.45,405.525,841.35,588.05,823.575,995.775,610.25,231.425,b'White IR',12.5 mA,b'OK Read',09:25:28
24A,3,64,100,690.025,382.65,623.975,368.85,980.125,1602.5,341.25,578.6,7036.275,938.6,1257.75,399.225,818.725,555.975,416.175,239.675,102.525,73.075,b'White UV',12.5 mA,b'OK Read',09:25:29
24A,3,64,100,654.45,279.525,223.3,67.075,102.175,113.075,29.55,47.025,171.825,118.45,221.8,110.025,303.075,340,633.025,913.025,567.925,190.025,b'UV IR',12.5 mA,b'OK Read',09:25:30
24A,3,64,100,680.55,389.525,634.4,382.275,1000.95,1612.2,357.375,603.425,7059.175,963.4,1317.75,413.9,843.625,590.2,825.775,998.625,615.125,238.725,b'White UV IR',12.5 mA,b'OK Read',09:25:30
24A,3,64,100,192.075,387.225,957.875,621.475,1820.25,3016,644.875,1091.925,13413.875,1713.6,2238.875,673.775,1320.825,791.2,597.975,319.55,143.2,109.625,b'White',25 mA,b'OK Read',09:25:32
24A,3,64,100,128.05,176.425,223.3,64.825,117.325,121.15,40.3,67.925,186.15,137.625,258.325,118.4,332.475,378.5,1064.525,1714.8,1150.525,380.025,b'IR',25 mA,b'OK Read',09:25:33
24A,3,64,100,884.45,313.9,221.2,62.6,85.15,106.625,16.125,26.125,157.5,98.15,195.7,100.6,284.975,314.35,227.8,156.925,58.575,29.225,b'UV',25 mA,b'OK Read',09:25:35
24A,3,64,100,218.15,412.425,982.9,648.3,1867.55,3037,677.125,1142.85,13451.1,1763.25,2309.35,705.2,1375.1,863.9,1439.075,1880.275,1241.65,470.15,b'White IR',25 mA,b'OK Read',09:25:35
24A,3,64,100,912.925,538.45,978.725,646.05,1827.825,3017.6,651.6,1099.75,13405.275,1723.75,2244.1,686.35,1329.875,799.75,606.725,325.275,149.725,119.375,b'White UV',25 mA,b'OK Read',09:25:36
24A,3,64,100,848.9,327.65,244.15,89.425,130.55,127.625,48.375,77.05,194.725,151.175,268.775,130.975,341.525,389.175,1071.1,1717.65,1155.4,387.325,b'UV IR',25 mA,b'OK Read',09:25:37
24A,3,64,100,874.975,552.2,1001.7,670.65,1875.125,3037,683.85,1150.7,13445.375,1772.275,2314.55,715.675,1381.9,868.175,1434.7,1874.575,1246.525,479.9,b'White UV IR',25 mA,b'OK Read',09:25:38
24A,3,64,100,275.05,632.375,1546.35,1088.675,3369.925,5589.35,1206.475,2028.4,24840.3,3126,3906.3,1187.225,2241.35,1223.15,933.1,467.925,224.575,190.025,b'White',50 mA,b'OK Read',09:25:40
24A,3,64,100,154.125,201.625,250.425,91.65,162.725,143.775,72.55,120.175,223.375,192.9,331.4,150.9,386.75,449.05,1822.4,3130,2330.325,796.6,b'IR',50 mA,b'OK Read',09:25:41
24A,3,64,100,1086.025,352.85,227.475,69.3,88.925,109.85,18.8,30.05,160.375,103.775,182.65,104.775,289.5,318.625,232.175,159.775,60.2,31.675,b'UV',50 mA,b'OK Read',09:25:42
24A,3,64,100,324.85,675.925,1583.925,1140.1,3443.7,5613.6,1265.575,2125.05,24868.95,3211.75,4138.55,1241.7,2325.025,1342.9,2505.8,3426.725,2497.95,964.675,b'White IR',50 mA,b'OK Read',09:25:43
24A,3,64,100,1095.5,797.35,1565.15,1115.5,3362.35,5566.75,1210.5,2033.625,24768.7,3124.875,3893.25,1197.7,2236.825,1216.725,926.525,465.075,227.825,199.75,b'White UV',50 mA,b'OK Read',09:25:44
24A,3,64,100,967.45,366.6,267.125,118.475,175.975,147,81.95,131.925,226.225,203.05,323.575,161.375,379.975,440.5,1809.25,3118.575,2335.2,806.325,b'UV IR',50 mA,b'OK Read',09:25:45
24A,3,64,100,981.675,808.8,1583.925,1153.5,3400.2,5566.75,1258.85,2115.9,24651.3,3174.525,4091.575,1240.65,2306.925,1327.925,2451.025,3386.8,2494.675,974.425,b'White UV IR',50 mA,b'OK Read',09:25:46
24A,3,64,100,324.85,790.475,1874,1372.575,4272.475,7149.85,1549.05,2600.475,31782.075,3946.15,5075.325,1500.525,2799.975,1473.35,1112.7,544.975,268.5,238.725,b'White',100 mA,b'OK Read',09:25:48
24A,3,64,100,192.075,236,285.9,136.375,242.2,172.85,127.625,212.9,274.925,283.15,438.375,198.05,450.075,526.05,2919.775,5155.8,4592.3,1705.25,b'IR',100 mA,b'OK Read',09:25:49
24A,3,64,100,1237.775,375.775,223.3,73.775,88.925,106.625,20.15,31.35,157.5,102.65,190.5,102.7,271.4,299.375,216.85,148.375,58.575,31.675,b'UV',100 mA,b'OK Read',09:25:49
24A,3,64,100,379.4,758.4,1711.225,1267.525,3765.375,6112.75,1417.4,2382.35,26985.25,3517.475,4532.575,1378.975,2555.725,1499,3638.2,5455.4,4764.8,1885.525,b'White IR',100 mA,b'OK Read',09:25:50
24A,3,64,100,1204.575,946.3,1848.95,1363.65,4147.6,6926.925,1508.75,2531.25,30805.525,3838.975,4916.15,1469.1,2718.55,1430.575,1082.05,530.7,266.875,241.175,b'White UV',100 mA,b'OK Read',09:25:51
24A,3,64,100,936.625,389.525,302.6,160.95,253.55,177.7,134.35,222.05,280.65,293.3,433.175,206.425,445.55,521.775,2882.525,5118.7,4593.925,1715,b'UV IR',100 mA,b'OK Read',09:25:52
24A,3,64,100,927.15,861.5,1700.775,1265.275,3693.475,5981.9,1393.2,2341.875,26421.1,3455.425,4313.375,1362.2,2512.75,1475.475,3473.925,5315.575,4725.75,1902.575,b'White UV IR',100 mA,b'OK Read',09:25:53
24A,3,64,150,143.85,261.2,605.183,351.717,961.217,1585.267,334.083,566.85,6989.5,921.3,1245.567,388.4,808.183,546,407.417,233.967,96.55,66.583,b'White',12.5 mA,b'OK Read',09:25:55
24A,3,64,150,110.65,158.867,204.517,47.683,90.817,106.617,23.283,40.05,166.1,107.55,215.717,99.2,292.517,329.317,613.3,895.917,561.967,185.133,b'IR',12.5 mA,b'OK Read',09:25:56
24A,3,64,150,646.55,267.317,208.683,53.65,78.217,101.233,13.433,22.633,152.733,91.75,186.133,92.917,269.9,297.95,214.65,148.367,54.25,25.983,b'UV',12.5 mA,b'OK Read',09:25:58
24A,3,64,150,156.5,273.417,616.317,363.633,988.967,1602.5,351.1,594.717,7041.05,952.133,1283.833,403.067,832.3,578.783,814.817,985.317,609.7,232.233,b'White IR',12.5 mA,b'OK Read',09:25:59
24A,3,64,150,689.233,378.817,619.1,368.117,975.083,1597.117,340.35,576.433,7023.867,935.583,1254.267,396.783,809.683,547.417,410.333,235.867,100.9,73.083,b'White UV',12.5 mA,b'OK Read',09:26:01
24A,3,64,150,652.867,274.95,218.417,67.067,99.65,110.933,28.667,47.017,169.917,116.567,220.933,107.583,294.017,329.317,622.067,903.517,566.317,190.017,b'UV IR',12.5 mA,b'OK Read',09:26:02
24A,3,64,150,679.75,383.4,627.45,380.033,996.533,1605.733,355.583,600.817,7041.05,959.65,1285.583,410.067,827.783,574.517,810.433,985.317,612.967,237.117,b'White UV IR',12.5 mA,b'OK Read',09:26:04
24A,3,64,150,184.95,378.817,947.433,618.483,1810.15,3000.383,643.083,1086.683,13369.967,1707.217,2160.6,668.533,1298.217,766.967,581.183,306.25,138.867,108.817,b'White',25 mA,b'OK Read',09:26:05
24A,3,64,150,56.917,64.15,133.567,44.717,87.033,61.383,38.517,62.7,145.1,119.583,194.833,90.817,221.65,259.45,991.517,1643.467,1134.783,373.533,b'IR',25 mA,b'OK Read',09:26:06
24A,3,64,150,833.083,201.633,94.6,41.733,45.417,36.617,14.333,21.767,114.55,76.717,118.3,69.85,159.833,175.35,159.167,93.2,42.317,21.117,b'UV',25 mA,b'OK Read',09:26:08
24A,3,64,150,172.3,336.05,845.867,636.367,1826.55,3001.45,671.75,1129.35,13364.233,1735.05,2235.4,679.7,1283.133,762.683,1340.517,1814.667,1218.317,466.1,b'White IR',25 mA,b'OK Read',09:26:09
24A,3,64,150,921.617,517.817,911.267,640.833,1810.15,3029.45,644.883,1084.95,13284.05,1702.7,2200.617,664.333,1269.567,734.167,547.6,287.233,135.617,113.683,b'White UV',25 mA,b'OK Read',09:26:11
24A,3,64,150,867.867,300.917,204.517,81.967,114.783,107.7,47.467,74.883,160.367,136.133,205.267,112.467,277.433,319.333,1004.65,1666.283,1135.867,384.9,b'UV IR',25 mA,b'OK Read',09:26:12
24A,3,64,150,890,528.517,905.7,664.683,1860.617,3069.3,676.233,1132.833,13381.417,1741.067,2244.1,694.383,1311.783,792.617,1321.533,1818.467,1212.9,474.217,b'White UV IR',25 mA,b'OK Read',09:26:14
24A,3,64,150,254.517,609.467,1530.367,1081.967,3391.983,5646.433,1191.233,1994,24693.3,3097.05,3867.167,1163.117,2174.25,1149.017,870.317,426.083,208.3,183.517,b'White',50 mA,b'OK Read',09:26:16
24A,3,64,150,131.2,171.083,208.683,83.45,146.333,121.7,70.75,116.683,204.283,177.483,269.633,131.333,312.117,367.8,1727.483,3041.55,2297.783,795.783,b'IR',50 mA,b'OK Read',09:26:17
24A,3,64,150,1120.8,328.417,186.433,62.6,73.167,88.317,17.017,26.117,143.183,88,144.383,85.233,215.617,238.067,169.383,117.933,45.567,25.983,b'UV',50 mA,b'OK Read',09:26:18
24A,3,64,150,303.517,652.25,1567.917,1134.133,3473.983,5680.9,1250.35,2093.267,24744.85,3185.05,3975.017,1216.2,2255.667,1261.633,2410.867,3336.383,2462.683,961.433,b'White IR',50 mA,b'OK Read',09:26:19
24A,3,64,150,1120.8,777.5,1548.45,1111.783,3385.683,5625.967,1195.717,2000.1,24616.933,3094.05,3849.767,1170.8,2162.183,1133.333,857.167,416.567,210.467,191.633,b'White UV',50 mA,b'OK Read',09:26:21
24A,3,64,150,992.75,340.633,225.383,110.283,157.683,124.933,78.817,126.25,204.283,187.267,280.083,138.317,297.033,350.7,1707.033,3022.533,2299.95,803.9,b'UV IR',50 mA,b'OK Read',09:26:22
24A,3,64,150,999.067,786.667,1569.317,1152.017,3436.133,5632.433,1248.567,2088.917,24578.75,3156.467,4049.833,1215.517,2234.55,1243.1,2342.233,3288.833,2459.433,972.8,b'White UV IR',50 mA,b'OK Read',09:26:24
24A,3,64,150,276.633,725.567,1869.817,1374.083,4320.4,7228.467,1537.867,2572.183,31726.7,3929.6,5060.55,1471.883,2711.017,1361.433,1047,486.95,250.6,228.983,b'White',100 mA,b'OK Read',09:26:26
24A,3,64,150,158.083,181.767,247.633,123.7,224.533,131.383,123.6,205.5,229.1,263.233,361.833,171.15,361.867,429.1,2752.567,4966.533,4532.633,1714.983,b'IR',100 mA,b'OK Read',09:26:27
24A,3,64,150,1544.45,357.433,130.783,61.1,50.45,53.85,18.817,28.733,137.467,84.233,132.217,82.433,183.95,202.433,153.333,106.517,44.483,24.367,b'UV',100 mA,b'OK Read',09:26:28
24A,3,64,150,349.367,736.25,1811.383,1257.833,3793.133,6506.917,1317.533,2238.683,24880.4,3389.617,4493.433,1302.833,2489.367,1418.45,3463.717,5293.7,4656.317,1898.5,b'White IR',100 mA,b'OK Read',09:26:30
