Fruit,spot,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time,Fruit.1,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
31,3,64,50,0.594445088,0.569074646,0.611663363,0.414110282,0.456844733,0.804848773,0.595007042,0.663565384,0.841757035,0.868248846,1.426646496,0.862472274,1.567207633,1.430710094,1.034883752,1.182797948,0.643911712,0.572973526,b'White',50 mA,b'OK Read',11:50:17,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
32,1,64,50,0.632524298,0.632711666,0.646943399,0.437081275,0.494501072,0.787829046,0.59557649,0.653478752,0.77956456,0.832673497,1.251463988,0.822634099,1.335545867,1.228479956,0.936736714,1.033802394,0.655641549,0.575232126,b'White',50 mA,b'OK Read',11:58:49,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,2,64,50,0.671138221,0.691927743,0.688302555,0.431191528,0.485029453,0.786824346,0.590719351,0.638897468,0.787387693,0.822140948,1.226894134,0.79873193,1.367796087,1.260502091,0.934213634,1.044755334,0.648389026,0.571817107,b'White',50 mA,b'OK Read',12:11:51,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,3,64,50,0.694742202,0.804470472,0.940221835,0.46912196,0.557560047,1.220241597,0.60459378,0.658229414,0.911053962,0.84719796,1.655916303,0.833263524,1.962552862,1.806102944,1.134365329,1.34011393,0.663398199,0.584338889,b'White',50 mA,b'OK Read',12:19:38,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
33,1,64,50,0.526748269,0.472065586,0.480293018,0.374628216,0.410406905,0.618953234,0.576452137,0.638903401,0.77068365,0.815687974,1.279561499,0.794392951,1.357570078,1.257317269,0.921853398,1.045294052,0.628112575,0.556536823,b'White',50 mA,b'OK Read',12:36:34,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,2,64,50,0.515618931,0.466448805,0.474825092,0.358811433,0.396372935,0.598119353,0.559404459,0.608127838,0.703334391,0.766099986,1.284523393,0.753833569,1.354546815,1.29243415,0.918555377,1.093194718,0.591036852,0.516613265,b'White',50 mA,b'OK Read',12:44:35,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,3,64,50,0.524615495,0.488793758,0.51013158,0.378752178,0.415507229,0.635645256,0.555553192,0.602975787,0.731554106,0.761708923,1.236258731,0.762491219,1.251575397,1.198754406,0.903371303,1.119531491,0.59282457,0.528826104,b'White',50 mA,b'OK Read',12:52:21,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
34,1,64,50,0.516509984,0.473800824,0.48352872,0.375273911,0.416526357,0.604491827,0.573643956,0.632458741,0.70934884,0.806092545,1.13867927,0.776847357,1.140961234,1.050082521,0.834372475,0.981158751,0.629476632,0.555124441,b'White',50 mA,b'OK Read',13:02:44,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,2,64,50,0.519842981,0.436373257,0.418857004,0.369832633,0.414156867,0.545545771,0.534429894,0.591040462,0.718893324,0.750399013,1.058997343,0.730074431,1.058919193,0.956300287,0.791103595,0.918014385,0.596090095,0.531184766,b'White',50 mA,b'OK Read',13:12:26,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,3,64,50,0.524363508,0.456967672,0.448040005,0.382344024,0.42223142,0.583470427,0.544622189,0.60399946,0.690175423,0.770376576,1.127161047,0.740333109,1.107578039,1.045946487,0.805505917,0.966503603,0.601088259,0.541962901,b'White',50 mA,b'OK Read',13:20:43,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
35,1,64,50,0.520164332,0.416354773,0.391433242,0.375877448,0.413852668,0.517748052,0.578604713,0.627962816,0.644684893,0.788434256,0.866224372,0.732791327,0.750812101,0.694207054,0.608510864,0.655616825,0.621757149,0.556578019,b'White',50 mA,b'OK Read',08:50:37,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,2,64,50,0.456157952,0.380106707,0.352848307,0.348609359,0.390110148,0.471074511,0.522754804,0.562124546,0.599693103,0.698387568,0.73238122,0.660793748,0.720968267,0.662458786,0.581632671,0.62561621,0.567092955,0.506644389,b'White',50 mA,b'OK Read',08:59:56,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,3,64,50,0.492476828,0.418186096,0.40306853,0.352795987,0.374985656,0.503673424,0.568851766,0.609749528,0.626542484,0.774093763,0.777408871,0.710800998,0.739642681,0.7355872,0.621702378,0.732351733,0.590346271,0.53690181,b'White',50 mA,b'OK Read',09:08:07,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
36,1,64,50,0.422131988,0.351275514,0.330003703,0.331743826,0.361488668,0.438979051,0.508247237,0.547449699,0.555788171,0.677928301,0.710889648,0.63755033,0.708049612,0.639841057,0.549574892,0.577622965,0.551613549,0.485566934,b'White',50 mA,b'OK Read',09:23:30,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,2,64,50,0.497611167,0.408879772,0.38065213,0.369192102,0.392925275,0.491324253,0.553629109,0.601612252,0.618073566,0.755781198,0.815069138,0.705359789,0.791383823,0.672084207,0.592241852,0.742238695,0.604093584,0.540691933,b'White',50 mA,b'OK Read',09:32:46,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,3,64,50,0.546440714,0.574922266,0.648889337,0.400991882,0.444882091,0.923702033,0.556129036,0.598087801,0.779133564,0.771141496,1.320657714,0.726304325,1.627141801,1.491304904,0.901736751,1.056499394,0.599515285,0.527527321,b'White',50 mA,b'OK Read',09:41:55,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
37,1,64,50,0.482623669,0.445120433,0.447685747,0.36399586,0.399072714,0.578008489,0.530065268,0.574469784,0.646997579,0.734427887,0.943202611,0.6760317,0.903089661,0.873757937,0.661463868,0.790515722,0.579233705,0.518940588,b'White',50 mA,b'OK Read',09:56:31,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
37,2,64,50,0.490969364,0.433066165,0.429629454,0.368746422,0.399395491,0.542509368,0.544584145,0.593699321,0.688795897,0.753333552,0.981565298,0.706419111,0.894085627,0.910555341,0.684092498,0.825643129,0.585846106,0.529250841,b'White',50 mA,b'OK Read',10:06:15,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
37,3,64,50,0.49012385,0.481794841,0.521623758,0.361901572,0.403096679,0.662485168,0.547177549,0.585973937,0.73622151,0.744783941,1.123738998,0.702377896,1.111846595,1.111506027,0.77522527,0.924772725,0.583515316,0.524121026,b'White',50 mA,b'OK Read',10:15:34,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
38,1,64,50,0.468302026,0.401083731,0.388254732,0.359158872,0.383753249,0.504148796,0.497027312,0.544368327,0.626201908,0.704115908,0.99491908,0.653975393,0.90484901,0.860830345,0.673743665,0.833043629,0.544019852,0.489582111,b'White',50 mA,b'OK Read',10:30:49,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
38,2,64,50,0.489232437,0.447164722,0.439548839,0.374648432,0.403432068,0.568959132,0.526385073,0.571060394,0.684269668,0.731362283,0.938532434,0.690041765,0.953512369,0.896929355,0.692330109,0.821927547,0.565563263,0.507264736,b'White',50 mA,b'OK Read',10:39:26,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
38,3,64,50,0.55328237,0.55724465,0.609139569,0.384753823,0.432307306,0.766672317,0.52425363,0.57005921,0.777048128,0.748546162,1.232123862,0.719968371,1.324160557,1.298638297,0.874569303,1.057364984,0.574132115,0.498134412,b'White',50 mA,b'OK Read',10:52:52,38,78.57423553,413.1739879,5.862842515,30.82911346,19.01722708
39,1,64,50,0.521148286,0.487364996,0.517413142,0.37598917,0.413381711,0.649524713,0.53578046,0.585833909,0.691339727,0.749362221,1.226511041,0.710059162,1.231496916,1.248994736,0.852412292,1.007630145,0.579392043,0.511144693,b'White',50 mA,b'OK Read',11:39:00,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
39,2,64,50,0.515189661,0.483107225,0.488333896,0.369064067,0.409834251,0.59960849,0.529024916,0.575535061,0.646599948,0.732995126,1.006163579,0.698921509,0.975150031,0.945886993,0.735476255,0.842329753,0.58305759,0.51331136,b'White',50 mA,b'OK Read',11:49:01,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
39,3,64,50,0.501892186,0.468117068,0.470216031,0.359625355,0.386835828,0.549083165,0.481716227,0.522344107,0.680994222,0.669003911,1.190998326,0.675608351,1.212097812,1.167622165,0.868984839,1.06476164,0.537117942,0.462294172,b'White',50 mA,b'OK Read',12:00:52,39,65.77039091,335.5529717,5.847824449,29.83492791,19.60059855
40,1,64,50,0.475120226,0.450175155,0.461572362,0.358723181,0.391421312,0.540361784,0.49093107,0.542303288,0.63944779,0.69804989,1.138254297,0.662041765,1.121612801,1.12165536,0.761470587,0.897101595,0.561150557,0.489221818,b'White',50 mA,b'OK Read',12:12:48,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,2,64,50,0.472243916,0.443227728,0.446655231,0.369167439,0.384899051,0.514857703,0.505411791,0.544722668,0.630586838,0.679209161,1.173086459,0.651832186,1.067017948,1.100709807,0.760260771,0.934710233,0.561879582,0.488656545,b'White',50 mA,b'OK Read',12:20:59,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
40,3,64,50,0.450241437,0.409610308,0.38993218,0.36075325,0.364986497,0.448584231,0.462989214,0.506749684,0.544997532,0.642479668,0.839022969,0.601487202,0.875943983,0.861350956,0.641326651,0.804797505,0.512446485,0.454860923,b'White',50 mA,b'OK Read',12:32:48,40,63.70532365,352.6898484,5.469439671,30.28029273,18.06270408
41,1,64,50,0.518476554,0.468226474,0.476892686,0.357191006,0.388559154,0.558761607,0.519111719,0.572004514,0.60628266,0.73576305,0.956241658,0.692811372,0.958556352,0.979207879,0.743059469,0.855297433,0.573887555,0.511209492,b'White',50 mA,b'OK Read',12:45:47,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,2,64,50,0.506020468,0.439108246,0.429192861,0.357556176,0.375451951,0.48721892,0.515084074,0.557528172,0.588091615,0.711766863,0.963580023,0.676895806,0.951774534,0.924976774,0.736632823,0.886141743,0.561110205,0.507333598,b'White',50 mA,b'OK Read',12:53:30,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
41,3,64,50,0.629325313,0.68206968,0.782181781,0.408999411,0.464376552,0.964699867,0.551927703,0.596747,0.775242405,0.774432068,1.664616674,0.748396272,1.91701669,1.949375689,1.143835799,1.389314783,0.610062136,0.544065192,b'White',50 mA,b'OK Read',13:01:44,41,66.2438373,602.3454075,8.882894933,80.77084883,10.9976496
42,1,64,50,0.464614971,0.393892345,0.386536752,0.354074092,0.387548829,0.494918841,0.510006456,0.569010976,0.617891954,0.734082237,0.912052917,0.684842258,0.849998915,0.786501833,0.676133277,0.768484318,0.577567002,0.524237502,b'White',50 mA,b'OK Read',13:18:24,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,2,64,50,0.534844992,0.465794496,0.459189691,0.374592142,0.407973686,0.5764796,0.535044465,0.585446921,0.659545466,0.754106395,0.942567293,0.722336881,0.958493672,0.922658235,0.765347325,0.88118752,0.583209125,0.533543267,b'White',50 mA,b'OK Read',13:25:51,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
42,3,64,50,0.57205814,0.596871931,0.66709996,0.411012033,0.461880835,0.951081558,0.546978996,0.592189163,0.786212844,0.760642262,1.488209832,0.743463771,1.676900206,1.57283569,0.941490037,1.119711206,0.607686645,0.541409637,b'White',50 mA,b'OK Read',13:33:21,42,58.55029723,306.1268939,6.334503885,33.11959273,19.12615272
43,1,64,50,0.426525838,0.387272373,0.393205319,0.348603529,0.376402609,0.492891705,0.488743788,0.49063182,0.442109752,0.47468648,0.616611108,0.633523053,1.282443594,1.047254468,0.636465248,0.652331216,0.500381341,0.447089925,b'White',50 mA,b'OK Read',09:09:59,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,2,64,50,0.421825011,0.378532028,0.368274923,0.349976479,0.380775554,0.461249482,0.482707334,0.468530961,0.423624956,0.448969745,0.56388382,0.601097921,1.161670712,0.923781728,0.593067576,0.609398909,0.490400296,0.437672129,b'White',50 mA,b'OK Read',09:20:39,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
43,3,64,50,0.454364505,0.3888108,0.369559356,0.363583071,0.393256202,0.462078775,0.457619435,0.455889567,0.412224799,0.450642469,0.571660363,0.573222528,1.188276554,0.904997854,0.622470136,0.634330876,0.475179032,0.447400221,b'White',50 mA,b'OK Read',09:29:36,43,82.82170373,572.6850976,0.345728692,2.390601262,14.46199737
44,1,64,50,0.449819488,0.401691925,0.402379689,0.343602309,0.372813934,0.488062284,0.444665686,0.452036594,0.445718383,0.453672052,0.541720753,0.544174801,0.948048898,0.826510136,0.581674037,0.594237024,0.449696743,0.418367453,b'White',50 mA,b'OK Read',09:38:07,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,2,64,50,0.43159312,0.377381515,0.363625966,0.35477664,0.38255478,0.464966741,0.468955668,0.459039635,0.424935743,0.437675791,0.500646791,0.563250509,1.04645793,0.894692427,0.651051842,0.741579842,0.462344487,0.420616175,b'White',50 mA,b'OK Read',09:48:22,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
44,3,64,50,0.470077296,0.433994353,0.429855905,0.365382707,0.391107349,0.508630582,0.489611849,0.48752024,0.421917625,0.477220665,0.584977746,0.588093906,1.194959568,0.978976707,0.684268754,0.7539396,0.499072341,0.464192938,b'White',50 mA,b'OK Read',09:58:17,44,81.28476972,584.2895779,0.208017858,1.495269863,13.91172679
45,1,64,50,0.455445285,0.43404554,0.451911826,0.365433741,0.408471921,0.569761198,0.491000422,0.505793733,0.485020763,0.521824437,0.714213617,0.609849061,1.193607129,1.092743277,0.660009395,0.788729283,0.511777443,0.468830339,b'White',50 mA,b'OK Read',10:11:07,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,2,64,50,0.49218041,0.474703672,0.495123391,0.386517694,0.435703021,0.611386622,0.535550126,0.541146512,0.490007524,0.543195092,0.606720617,0.646844736,1.162326361,0.961018154,0.660117062,0.683390326,0.53251233,0.501315961,b'White',50 mA,b'OK Read',10:24:43,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
45,3,64,50,0.478980944,0.441163279,0.436560522,0.38073694,0.418906093,0.537668676,0.513623505,0.517739249,0.454961541,0.512709262,0.649175891,0.62883479,1.135922667,0.899966511,0.625551621,0.67442573,0.512677381,0.478467403,b'White',50 mA,b'OK Read',10:32:53,45,101.9429544,733.7592338,0.056624439,0.407568182,13.89324313
46,1,64,50,0.450622575,0.433368626,0.435671944,0.351340619,0.377175741,0.515359055,0.488503434,0.481817427,0.414769257,0.458570702,0.569106186,0.579489081,1.115648805,0.917856825,0.609536144,0.614495098,0.484913709,0.440875516,b'White',50 mA,b'OK Read',10:41:56,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,2,64,50,0.440092458,0.394851298,0.384099381,0.356378215,0.379722006,0.478008857,0.494064313,0.486445838,0.419494419,0.462186537,0.587703325,0.590026056,1.115945494,0.933809028,0.621721674,0.636376457,0.482015115,0.439253254,b'White',50 mA,b'OK Read',10:49:55,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
46,3,64,50,0.456593234,0.415045365,0.402595443,0.361516913,0.389188152,0.495849914,0.478755501,0.474497723,0.41911999,0.460049117,0.615946964,0.586158772,1.174726019,0.960603477,0.623653158,0.63904246,0.48408652,0.438536107,b'White',50 mA,b'OK Read',10:58:07,46,96.04188219,704.8142257,0.066871506,0.490744115,13.62655274
47,1,64,50,0.410337027,0.365420854,0.352686495,0.3314874,0.367573152,0.436965019,0.462967717,0.459556078,0.421763488,0.446077029,0.496663426,0.558667817,0.964702038,0.784709935,0.562721988,0.547822923,0.464451468,0.421084057,b'White',50 mA,b'OK Read',12:00:23,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,2,64,50,0.438238645,0.409356319,0.415777366,0.35036873,0.383869228,0.526900953,0.488816133,0.487162977,0.441076588,0.470555511,0.591242229,0.595568847,1.153157908,0.980593348,0.617297551,0.677050128,0.492427313,0.454539863,b'White',50 mA,b'OK Read',12:09:00,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
47,3,64,50,0.438865455,0.387621557,0.366406056,0.358504705,0.38858737,0.463000042,0.46761286,0.4611076,0.417588912,0.450222279,0.537659084,0.572272349,1.127261828,0.875815915,0.561156759,0.631324789,0.474648291,0.434409042,b'White',50 mA,b'OK Read',12:21:27,47,96.16396937,673.5929603,0.123306902,0.863719145,14.27627292
48,1,64,50,0.395776797,0.356196342,0.350858453,0.341794612,0.358262142,0.432544352,0.456167371,0.456218352,0.400310002,0.441637884,0.476965752,0.55304906,0.950546978,0.713849541,0.485906114,0.509248143,0.454371247,0.427600942,b'White',50 mA,b'OK Read',12:37:43,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,2,64,50,0.430380247,0.418756918,0.421591122,0.353085085,0.391310702,0.54229986,0.46241912,0.468028808,0.421873682,0.454858246,0.549605773,0.566967688,1.125332069,0.891689757,0.557114394,0.632856374,0.483526209,0.434520229,b'White',50 mA,b'OK Read',12:54:13,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
48,3,64,50,0.453065978,0.435193786,0.44752465,0.35919334,0.390536279,0.577661661,0.453134007,0.455613707,0.421041616,0.456016604,0.591805597,0.546412169,1.092063798,0.882109785,0.567407506,0.619944481,0.458763158,0.423039072,b'White',50 mA,b'OK Read',13:03:16,48,102.4021118,718.9258982,0.1041839,0.731435151,14.24376449
49,1,64,50,0.448215583,0.407572211,0.41810151,0.369528663,0.419912772,0.560765751,0.532009203,0.551244806,0.572065773,0.599526864,0.795584861,0.654565182,0.980555679,0.883400227,0.612777563,0.681053951,0.547843686,0.497133507,b'White',50 mA,b'OK Read',13:20:53,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,2,64,50,0.460031833,0.41346619,0.397609696,0.386529482,0.424982972,0.523742664,0.534964196,0.549586423,0.607108963,0.585748592,0.744117787,0.67923546,0.941381961,0.774026364,0.630829963,0.727099074,0.551361439,0.509503346,b'White',50 mA,b'OK Read',13:29:30,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
49,3,64,50,0.464281259,0.439407714,0.447177172,0.379338039,0.421610625,0.588817667,0.524978426,0.542223412,0.577033873,0.579723782,0.793283674,0.667323316,1.047047315,0.871178215,0.659924618,0.703668242,0.523356292,0.482219323,b'White',50 mA,b'OK Read',13:37:36,49,123.8564677,978.1217293,0.261275364,2.063348937,12.6626844
50,1,64,50,0.395653643,0.37006519,0.359289008,0.340850364,0.366265393,0.433056229,0.443870328,0.445062437,0.384842764,0.432197788,0.507689053,0.52774866,0.86780896,0.710245531,0.493845824,0.498087803,0.461289324,0.422017722,b'White',50 mA,b'OK Read',13:50:38,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,2,64,50,0.393686175,0.370240453,0.360021581,0.342246514,0.363523971,0.438343137,0.44013526,0.44920178,0.39128641,0.441687144,0.52095433,0.524616685,0.837895751,0.690799521,0.480159925,0.498790658,0.455314234,0.416453075,b'White',50 mA,b'OK Read',13:58:48,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
50,3,64,50,0.403059357,0.387236119,0.383371351,0.339149577,0.367405294,0.46936566,0.470741741,0.475889512,0.4106167,0.482756621,0.531199641,0.550132171,0.905338333,0.716237916,0.538310423,0.61690061,0.459907616,0.432355088,b'White',50 mA,b'OK Read',14:06:46,50,92.21571453,732.6661068,0.225464845,1.79134816,12.58632188
51,1,64,50,0.538910769,0.448854594,0.425959497,0.414971823,0.461753309,0.578649984,0.603112391,0.644041722,0.705833067,0.770546822,0.927300131,0.753545907,0.929975551,0.832718759,0.725304748,0.818384058,0.614820975,0.555710625,b'White',50 mA,b'OK Read',08:45:07,51,94.03043876,791.8957523,0.680158812,5.728090619,11.87409308
